numfac|item|codart|descrip|cantidad|precio|desc|tot_ren|emision|grupo
D0011696|65YU13||CORREA BALANCEADORA H1 MITSUBA|1.0000|7.4300|0.0000|7.4300|20240520|MITSU
D0011696|54830-3L000||BIELETA HYUNDAI SONATA 3.3 54830-3K010|2.0000|12.6500|0.0000|25.3000|20240520|OTROS
D0011696|54630-3L000||BASE AMORTIGUADOR SONATA 3.3|2.0000|14.3300|0.0000|28.6600|20240520|OTROS
D0011696|55550-3E100||ESTOPERA DIFERENCIAL KIA SORENTO|2.0000|6.7000|0.0000|13.4000|20240520|OTROS
D0011696|54430-3F600-SE||MUNON SUP. SONATA 3.3 KP|2.0000|11.2500|0.0000|22.5000|20240520|OTROS
D0011696|57724-3K000||ROTULA SONATA 3.3|2.0000|12.8800|0.0000|25.7600|20240520|OTROS
D0011696|25600-02566||TOMA AGUA LARGA PICANTO CON TERMOSTATO|1.0000|21.6300|0.0000|21.6300|20240520|PICAN
D0011696|93110-4F000-SE||CONMUTADOR ENCENDIDO KIA RIO 1.5 SEONG|1.0000|9.9800|0.0000|9.9800|20240520|RIO
D0011696|21020-37921||JGO. CONCHA BANCADA SPORTAGE 2.7 0.10 (0,25)|1.0000|25.3100|0.0000|25.3100|20240520|SPTFE
D0011696|21020-37220||JGO. CONCHA BANCADA SPORTAGE 2.7 STD|1.0000|25.3100|0.0000|25.3100|20240520|SPTFE
D0011696|21930-2E300-SEO||BASE MOTOR TRASERA TUCSON KP|2.0000|12.2300|0.0000|24.4600|20240520|TUCSO
D0011696|23060-37921||JGO. CONCHA BIELA SPORTAGE 2.7 0.10 (0,25)|1.0000|21.9400|0.0000|21.9400|20240520|SPTFE
D0011696|23060-37140||JGO. CONCHA BIELA SPORTAGE 2.7 STD|1.0000|21.9400|0.0000|21.9400|20240520|SPTFE
D0011694|20910-02H00-SEO||JGO. EMPACADURA KIA PICANTO|1.0000|19.4500|0.0000|19.4500|20240520|PICAN
D0011694|25412-07000-SEO||MANGUERA RAD. INF PICANTO SEONG|1.0000|10.4600|0.0000|10.4600|20240520|PICAN
D0011694|25411-07000-SEO||MANGUERA RAD. SUP PICANTO SEONG|1.0000|7.7000|0.0000|7.7000|20240520|PICAN
D0011694|54530-07000||MUNON KIA PICANTO|2.0000|8.4800|0.0000|16.9600|20240520|PICAN
D0011694|5654007600||ROTULA KIA PICANTO|2.0000|10.2000|0.0000|20.4000|20240520|PICAN
D0011694|39310-02200-OEM||SENSOR POSICION CIGUENAL PICANTO|1.0000|10.9200|0.0000|10.9200|20240520|PICAN
D0011694|31113-07000-SE||TAPA BOMBA GASOLINA KIA PICANTO SEONG|1.0000|9.7900|0.0000|9.7900|20240520|PICAN
D0011694|0K75A39040-KP||BASE MOTOR KIA PREGIO 3.0|2.0000|10.2000|0.0000|20.4000|20240520|PREGI
D0011694|0K60E-41920-SEO||BOMBIN CLUTCH INF. PREGIO 3.0 SEONG|3.0000|8.1400|0.0000|24.4200|20240520|PREGI
D0011694|0K6Z1-11SE0-SEO||JGO. CONCHA BIELA PREGIO STD 3.0 SEONG|1.0000|5.2000|0.0000|5.2000|20240520|PREGI
D0011694|0K65A-10104A-SE||JGO. GUIA VALVULA KIA PREGIO 3.0 SEONG|1.0000|18.6200|0.0000|18.6200|20240520|PREGI
D0011694|0K79A-13341-SEO||MANGUERA PURIFICADOR KIA PREGIO SEONG|2.0000|15.0400|0.0000|30.0800|20240520|PREGI
D0011694|0K72A-34830||BUJE MESETA PEQUENO PREGIO|4.0000|3.9100|0.0000|15.6400|20240520|PREGI
D0011694|0K75B-18140-SEO||JGO. BUJIA KIA PREGIO 3.0 SEONG|5.0000|10.8200|0.0000|54.1000|20240520|PREGI
D0011694|0K72A-34-510A||MUNON KIA PREGIO 3.0|4.0000|15.9700|0.0000|63.8800|20240520|PREGI
D0011694|0VNY-11SF0-SEON||JGO. CONCHA BIELA PREGIO 0.10(0.25) SEONG|1.0000|5.2000|0.0000|5.2000|20240520|PREGI
D0011694|22224-2B001||JGO. GOMA VALVULA KIA PICANTO|2.0000|9.2800|0.0000|18.5600|20240520|PICAN
D0011694|39220-38010||VALVULA TEMPERATURA KIA PICANTO|1.0000|9.0600|0.0000|9.0600|20240520|PICAN
D0011703|21310-2G011-OEM||BOMBA ACEITE NEW CARENS 2.0 / OPTIMA 2.0|1.0000|97.8500|0.0000|97.8500|20240520|OTROS
D0011703|27501-37A00-SE||JGO. CABLE BUJIA KIA SPORTAGE 2.7 SEONG|1.0000|18.4600|0.0000|18.4600|20240520|SPTFE
D0011703|25412-2E100-SE||MANGUERA RAD. INF. TUCSON SEONG|1.0000|10.0800|0.0000|10.0800|20240520|TUCSO
D0011703|4PK885||CORREA ALTERNADOR KIA RIO 1.5|2.0000|5.1500|0.0000|10.3000|20240520|MITSU
D0011703|0K01134160A-SE||LAPIZ KIA PREGIO 3.0 SEONG|2.0000|10.9400|0.0000|21.8800|20240520|PREGI
D0011703|20910-25A01-OEM||JGO. EMPACADURA KIA NEW CARENS 2.0 CADENA|1.0000|46.3500|0.0000|46.3500|20240520|OTROS
D0011703|25411-2E101-SEO||MANGUERA RAD. SUP TUCSON T/A SEONG|1.0000|12.0400|0.0000|12.0400|20240520|TUCSO
D0011703|0K60A-34-156||BUJE BARRA ESTABILIZADORA PREGIO|2.0000|0.9700|0.0000|1.9400|20240520|PREGI
D0011703|54830-07000-KP||BIELETA KIA PICANTO LH|1.0000|7.1600|0.0000|7.1600|20240520|PICAN
D0011703|54840-07000-KP||BIELETA KIA PICANTO RH|1.0000|7.1600|0.0000|7.1600|20240520|PICAN
D0011703|207YU32||CORREA TIEMPO SPORTAGE 2.7/SANTA FE 207DTS|1.0000|43.7800|0.0000|43.7800|20240520|MITSU
D0011703|0VS0110602||ESTOPERA DEL. CIGUENAL KIA PREGIO 3.0|3.0000|3.0200|0.0000|9.0600|20240520|PREGI
D0011703|KKY01-32280-DHM||TERMINAL KIA RIO KP|2.0000|7.1100|0.0000|14.2200|20240520|RIO
D0011704|21830-2D050||BASE CAJA ELANTRA XD AUTOMATICO|2.0000|29.5100|0.0000|59.0200|20240520|ELGTZ
D0011704|21830-1C370-KP||BASE CAJA LH GETZ KP|1.0000|33.1700|0.0000|33.1700|20240520|ELGTZ
D0011704|21810-2C300||BASE MOTOR RH ELANTRA|1.0000|40.6700|0.0000|40.6700|20240520|ELGTZ
D0011704|21810-1C200||BASE MOTOR RH GETZ  (1C220)|1.0000|42.8600|0.0000|42.8600|20240520|ELGTZ
D0011704|219302D101||BASE MOTOR TRASERA ELANTRA XD|2.0000|17.2300|0.0000|34.4600|20240520|ELGTZ
D0011704|21930-1C130||BASE TRASERA CHUPETA GETZ T/M|2.0000|21.2200|0.0000|42.4400|20240520|ELGTZ
D0011704|25100-26550-PMC||BOMBA AGUA GETZ 1.6 PMC|2.0000|26.0200|0.0000|52.0400|20240520|ELGTZ
D0011704|35301-1C000||REGULADOR GASOLINA GETZ 1.6|2.0000|21.0600|0.0000|42.1200|20240520|ELGTZ
D0011704|35301-1C000-SE||REGULADOR GASOLINA HYUNDAI GETZ 1.6|2.0000|9.5500|0.0000|19.1000|20240520|ELGTZ
D0011704|57724-2D000||ROTULA ELANTRA XD|6.0000|12.0000|0.0000|72.0000|20240520|ELGTZ
D0011704|6PK1995||CORREA UNICA SPORTAGE/SANTA FE MITSUBA|2.0000|25.2400|0.0000|50.4800|20240520|MITSU
D0011704|0K30E-18140||JGO. CABLE BUJIA KIA RIO 1.5|2.0000|17.2000|0.0000|34.4000|20240520|RIO
D0011704|54500-FD000-SEO||MESETA KIA RIO STYLUS LH KP|1.0000|33.1800|0.0000|33.1800|20240520|RIO
D0011704|54501-FD000-SEO||MESETA KIA RIO STYLUS RH KP|1.0000|33.1800|0.0000|33.1800|20240520|RIO
D0011704|21910-2E501||BASE MOTOR DEL. TUCSON PMC|3.0000|19.9600|0.0000|59.8800|20240520|TUCSO
D0011704|21810-2E000-CH||BASE MOTOR RH TUCSON|2.0000|36.4800|0.0000|72.9600|20240520|TUCSO
D0011704|21930-2E300||BASE MOTOR TRASERA TUCSON|3.0000|17.2500|0.0000|51.7500|20240520|TUCSO
D0011705|31380-2E000-SE||REGULADOR GASOLINA HYUNDAI TUCSON|2.0000|13.3100|0.0000|26.6200|20240520|TUCSO
D0011705|24410-23050-PMC||TENSOR TIEMPO TUCSON GANCHO PMC|2.0000|25.1500|0.0000|50.3000|20240520|TUCSO
D0011706|0K65A14100E-SEO||BOMBA ACEITE KIA PREGIO 3.0 SEONG|1.0000|54.0800|0.0000|54.0800|20240520|PREGI
D0011706|0K75B-18140-SEO||JGO. BUJIA KIA PREGIO 3.0 SEONG|10.0000|10.8200|0.0000|108.2000|20240520|PREGI
D0011706|0K79A-13341-SEO||MANGUERA PURIFICADOR KIA PREGIO SEONG|2.0000|15.0400|0.0000|30.0800|20240520|PREGI
D0011706|0K72A-34200-A||MESETA SUPERIOR KIA PREGIO 3.0|2.0000|61.0500|0.0000|122.1000|20240520|PREGI
D0011706|KITCLUPRE-KP||KIT EMBRAGUE KIA PREGIO 3.0 KP|2.0000|78.1300|0.0000|156.2600|20240520|PREGI
D0011707|41700-4H100||BOMBIN CLUTCH INF HYUNDAI H100/H1 09 CADENA KO0980|1.0000|22.8200|20.0000|18.2600|20240520|H1
D0011707|KITCAH1SEONG||KIT CADENA HYUNDAI H1 09 (8 PIEZAS)|1.0000|105.0300|20.0000|84.0200|20240520|H1
D0011707|25620-23501||CARCAZA TERMOST. TUCSON INF. LARGA|1.0000|22.9300|20.0000|18.3400|20240520|TUCSO
D0011707|25310-2E100A-SE||RADIADOR TUCSON T/M SEONG|1.0000|112.6900|20.0000|90.1500|20240520|TUCSO
D0011710|DISCO+COLLA||SET DISCO EMBRAGUE + COLLARIN H1 2007|3.0000|63.6500|10.0000|171.8600|20240521|H1
D0011709|0K72B-13850E-SE||FILTRO GASOIL PREGIO C/TRAMPA BOMBIN SEONG|2.0000|15.3500|0.0000|30.7000|20240521|PREGI
D0011709|23111-02812-SEO||CIGUENAL KIA PICANTO SEONG|1.0000|116.9600|0.0000|116.9600|20240521|PICAN
D0011709|82650-FD010XX||MANILLA EXT. LH KIA RIO STYLUS KP|2.0000|10.6200|0.0000|21.2400|20240521|RIO
D0011709|82660-FD010XX||MANILLA EXT. RH KIA RIO STYLUS KP|2.0000|10.6200|0.0000|21.2400|20240521|RIO
D0011709|0K65A14100E-SEO||BOMBA ACEITE KIA PREGIO 3.0 SEONG|1.0000|54.0800|0.0000|54.0800|20240521|PREGI
D0011709|KITRIOSTD||KIT PISTON Y ANILLO KIA RIO 1.5 STD|1.0000|52.2600|0.0000|52.2600|20240521|RIO
D0011708|0K72B-13850E-SE||FILTRO GASOIL PREGIO C/TRAMPA BOMBIN SEONG|1.0000|15.3500|20.0000|12.2800|20240521|PREGI
D0011708|0K65A14100E-SEO||BOMBA ACEITE KIA PREGIO 3.0 SEONG|1.0000|54.0800|20.0000|43.2600|20240521|PREGI
D0011708|KITCLUPRE-KP||KIT EMBRAGUE KIA PREGIO 3.0 KP|1.0000|78.1300|20.0000|62.5000|20240521|PREGI
D0011711|0K72A-34200-A||MESETA SUPERIOR KIA PREGIO 3.0|1.0000|61.0500|0.0000|61.0500|20240521|PREGI
D0011712|24521-22010-SEO||FLAUTA ADM ACCENT SEONG|2.0000|19.7000|0.0000|39.4000|20240521|ACCEN
D0011712|24432-37000-SE||GUIA CADENA 1 SUPERIOR KIA SPORTAGE 2.7 37100|3.0000|13.9900|0.0000|41.9700|20240521|SPTFE
D0011712|24431-37100-SE||GUIA CADENA 2 INFERIOR KIA SPORTAGE 2.7|3.0000|13.9900|0.0000|41.9700|20240521|SPTFE
D0011712|24431-23500-SEO||GUIA CADENA ELANTRA 2.0|6.0000|6.6000|0.0000|39.6000|20240521|TUCSO
D0011712|20910-37L01-SE||JGO. EMPACADURA SPORTAGE 2.7|1.0000|44.8100|0.0000|44.8100|20240521|SPTFE
D0011712|24411-3E000-SE||TENSOR CADENA LEVA SANTA FE 2.7 SEONG|2.0000|24.4000|0.0000|48.8000|20240521|SPTFE
D0011712|41710-23000||BOMBIN CLUTCH INF. KIA CERATO|2.0000|15.8400|0.0000|31.6800|20240521|OTROS
D0011712|54430-3F600-SE||MUNON SUP. SONATA 3.3 KP|6.0000|11.2500|0.0000|67.5000|20240521|OTROS
D0011712|23120-02570||ENGRANAJE CIGUE¥AL KIA PICANTO CUADRANTE|3.0000|8.0800|0.0000|24.2400|20240521|PICAN
D0011712|24551-02200-SE||MARTILLO ADMISION KIA PICANTO|4.0000|9.2800|0.0000|37.1200|20240521|PICAN
D0011712|23124-2X010-SEO||DAMPER KIA RIO STYLUS SEONG|1.0000|29.6100|0.0000|29.6100|20240521|RIO
D0011712|39250-23500-SE||SENSOR DETONACION TUCSON|2.0000|16.4500|0.0000|32.9000|20240521|TUCSO
D0011712|24431-26000||GUIA CADENA GETZ 1.6|6.0000|3.2300|0.0000|19.3800|20240521|ELGTZ
D0011712|24410-26000||TENSOR HYUNDAI ACCENT/GETZ GMB|6.0000|13.6500|0.0000|81.9000|20240521|ELGTZ
D0011713|23111-26100-SEO||CIGUENAL GETZ 1.6 SEONG|1.0000|113.7400|0.0000|113.7400|20240521|ELGTZ
D0011713|82610-1C000-KP||MANILLA INT. LH GETZ KP|3.0000|6.7600|0.0000|20.2800|20240521|ELGTZ
D0011713|82620-1C000-KP||MANILLA INT. RH GETZ KP|3.0000|6.7600|0.0000|20.2800|20240521|ELGTZ
D0011713|0K2C0-15171-SEO||TERMOSTATO KIA RIO STYLUS 1.5 SEONG|5.0000|10.5000|0.0000|52.5000|20240521|RIO
D0011713|94460-2D030-SEO||FLOTANTE ELANTRA 2 CABLES|1.0000|10.4600|0.0000|10.4600|20240521|ELGTZ
D0011713|94460-2D001-SEO||FLOTANTE ELANTRA 3 CABLES|1.0000|10.4600|0.0000|10.4600|20240521|ELGTZ
D0011713|HDK-062-SECO||KIT EMBRAGUE KIA PICANTO SECO|2.0000|88.0700|0.0000|176.1400|20240521|PICAN
D0011713|25412-26010||MANGUERA RAD. INF. SANTA FE GOLD 2.7|1.0000|12.2900|0.0000|12.2900|20240521|SPTFE
D0011713|25411-26100||MANGUERA RAD. SUP. SANTA FE GOLD 2.7|1.0000|11.0000|0.0000|11.0000|20240521|SPTFE
D0011713|94460-2E200-SEO||FLOTANTE TUCSON SECUNDARIO|2.0000|10.4600|0.0000|20.9200|20240521|TUCSO
D0011713|21830-2D050||BASE CAJA ELANTRA XD AUTOMATICO|2.0000|29.5100|0.0000|59.0200|20240521|ELGTZ
D0011715|57724-2B000||ROTULA HYUNDAI SANTA FE 06-10 / SORENTO 11-13|2.0000|12.8800|0.0000|25.7600|20240521|SPTFE
D0011715|50310-3E102||RODAMIENTO TRASERO TUCSON 4X4|4.0000|24.9600|0.0000|99.8400|20240521|TUCSO
D0011651|23040-4Z910-SEO||JGO. ANILLOS PREGIO 3.0 SEONG|4.0000|20.0000|0.0000|80.0000|20240514|PREGI
D0011716|93110-4F000-SE||CONMUTADOR ENCENDIDO KIA RIO 1.5 SEONG|3.0000|9.9800|20.0000|23.9500|20240521|RIO
D0011716|25310-4H500||RADIADOR HYUNDAI H1 09|1.0000|137.5100|20.0000|110.0100|20240521|H1
D0011716|41421-28000-OEM||COLLARIN ACCENT/GETZ KP|2.0000|8.4900|20.0000|13.5800|20240521|ACCEN
D0011717|24431-23500-SEO||GUIA CADENA ELANTRA 2.0|3.0000|6.6000|0.0000|19.8000|20240521|TUCSO
D0011717|24431-26000||GUIA CADENA GETZ 1.6|3.0000|3.2300|0.0000|9.6900|20240521|ELGTZ
D0011717|23040-3E001-STD||JGO. ANILLO SPORTAGE 2.7 STD SEONG|2.0000|26.1000|0.0000|52.2000|20240521|SPTFE
D0011717|57724-2D000-KP||ROTULA HYUNDAI ELANTRA KP|4.0000|8.9900|0.0000|35.9600|20240521|ELGTZ
D0011717|27501-26D00-SE||JGO. CABLE BUJIA GETZ 1.6 SEONG|3.0000|11.4000|0.0000|34.2000|20240521|ELGTZ
D0011717|27501-23B70-SE||JGO. CABLE BUJIA HYUNDAI TUCSON SEONG|3.0000|11.9400|0.0000|35.8200|20240521|TUCSO
D0011717|24551-22020-SE||MARTILLO A ACCENT SEONG|8.0000|8.3600|0.0000|66.8800|20240521|ACCEN
D0011717|24552-22020-SE||MARTILLO B ACCENT SEONG|4.0000|8.8900|0.0000|35.5600|20240521|ACCEN
D0011717|25281-37120-SE||TENSOR CORREA UNICA SPORTAGE 2.7 SEONG|2.0000|18.5700|0.0000|37.1400|20240521|SPTFE
D0011717|24410-3E100-SE||TENSOR HIDRAULICO TIEMPO SANTA FE 2.7 SEONG|2.0000|27.3800|0.0000|54.7600|20240521|SPTFE
D0011717|24410-26000||TENSOR HYUNDAI ACCENT/GETZ GMB|2.0000|13.6500|0.0000|27.3000|20240521|ELGTZ
D0011717|25460-26000||TUBO DE AGUA ELANTRA/GETZ|2.0000|11.6700|0.0000|23.3400|20240521|ELGTZ
D0011717|22211-23600||VALVULA ADMISION TUCSON|8.0000|3.0700|0.0000|24.5600|20240521|TUCSO
D0011718|24431-23500-SEO||GUIA CADENA ELANTRA 2.0|2.0000|6.6000|0.0000|13.2000|20240522|TUCSO
D0011718|24431-26000||GUIA CADENA GETZ 1.6|2.0000|3.2300|0.0000|6.4600|20240522|ELGTZ
D0011718|41430-22652-SE||HORQUILLA CLUTCH ACCENT SEONG|6.0000|7.9000|0.0000|47.4000|20240522|ACCEN
D0011718|24410-26800-SEO||TENSOR CADENA ACCENT 1.6/RIO CVVT 1.6|2.0000|20.6000|0.0000|41.2000|20240522|ACCEN
D0011718|21910-2D050-DHM||BASE MOTOR DEL. ELANTRA KP|1.0000|10.9800|0.0000|10.9800|20240522|ELGTZ
D0011718|21910-2D050||BASE MOTOR DEL. ELANTRA PMC|1.0000|13.8600|0.0000|13.8600|20240522|ELGTZ
D0011718|30180-10100-SE||TAPA BOMBA GASOLINA ELANTRA SEONG|1.0000|9.7900|0.0000|9.7900|20240522|ELGTZ
D0011718|31110-1C000-SE||TAPA BOMBA GASOLINA GETZ 1.6 SEONG|1.0000|11.8500|0.0000|11.8500|20240522|ELGTZ
D0011718|25460-26000||TUBO DE AGUA ELANTRA/GETZ|4.0000|11.6700|0.0000|46.6800|20240522|ELGTZ
D0011718|KITTUC020||KIT PISTON Y ANILLO TUCSON 0.20 (0.50)|1.0000|68.9600|0.0000|68.9600|20240522|TUCSO
D0011718|39250-23500-SE||SENSOR DETONACION TUCSON|1.0000|16.4500|0.0000|16.4500|20240522|TUCSO
D0011718|4651739500||SENSOR KILOMETRAJE TUCSON|1.0000|17.6400|0.0000|17.6400|20240522|TUCSO
D0011718|24255-23800-SE||VALVULA OCV TUCSON CORTA|1.0000|24.7500|0.0000|24.7500|20240522|TUCSO
D0011718|24355-23800-K||VALVULA OCV TUCSON KOREANA  CORTA|1.0000|40.1200|0.0000|40.1200|20240522|TUCSO
D0011718|23510-23700-SEO||BRAZO BIELA TUCSON SEONG|2.0000|23.3400|0.0000|46.6800|20240522|TUCSO
D0011719|25411-2E200-SE||MANGUERA RAD. SUP. SPORTAGE 2.7 SEONG|2.0000|12.8800|0.0000|25.7600|20240522|SPTFE
D0011719|21810-2D050-DHM||BASE MOTOR RH ELANTRA KP|1.0000|25.6100|0.0000|25.6100|20240522|ELGTZ
D0011719|54551-2D000-PMC||BUJE MESETA LAZITO ELANTRA|4.0000|7.1100|0.0000|28.4400|20240522|ELGTZ
D0011719|28113-2D000||FILTRO AIRE ELANTRA 2.0 PMC|2.0000|5.9500|0.0000|11.9000|20240522|ELGTZ
D0011719|21421-21030||ESTOPERA DELANTERA CIGUENAL PICANTO|10.0000|2.9700|0.0000|29.7000|20240522|PICAN
D0011719|0K2A116510-OEM||COLLARIN KIA RIO KP|1.0000|8.4900|0.0000|8.4900|20240522|RIO
D0011719|23124-2X010-SEO||DAMPER KIA RIO STYLUS SEONG|1.0000|29.6100|0.0000|29.6100|20240522|RIO
D0011719|24410-23050-PMC||TENSOR TIEMPO TUCSON GANCHO PMC|3.0000|25.1500|0.0000|75.4500|20240522|TUCSO
D0011719|24410-23050-SE||TENSOR TIEMPO TUCSON GANCHO SEONG|1.0000|18.5700|0.0000|18.5700|20240522|TUCSO
D0011720|46512-39700-SE||PINON KILOMETRAJE SANTA FE/SONATA SEONG|2.0000|10.8200|0.0000|21.6400|20240522|SPTFE
D0011714|54650-4H100||AMORTIGUADOR DEL. LH H1 09|1.0000|60.0400|0.0000|60.0400|20240521|H1
D0011714|54660-4H100||AMORTIGUADOR DEL. RH H1 09|1.0000|60.0400|0.0000|60.0400|20240521|H1
D0011714|54813-4A650||BUJE BARRA ESTABILIZADORA H1 07 CORREA|4.0000|3.6100|0.0000|14.4400|20240521|H1
D0011714|43156-4A001||ESTOPERA COLA CAJA H1 09 KOS-443|1.0000|4.5100|0.0000|4.5100|20240521|H1
D0011714|22224-25000||GOMA VALVULA H1 2009 / KIA OPTIMA / CARENS II|48.0000|1.1100|0.0000|53.2800|20240521|H1
D0011714|23040-38200||JGO. ANILLO STD H1 07|1.0000|32.7800|0.0000|32.7800|20240521|H1
D0011714|23060-38540||JGO. CONCHA BIELA STD H1 2007 CORREA|1.0000|14.9400|0.0000|14.9400|20240521|H1
D0011714|4PK850-MIT||CORREA A/A TUCSON 850 MITSUBA|1.0000|5.3000|0.0000|5.3000|20240521|MITSU
D0011714|4PK0810||CORREA ALTERNADOR ELANTRA 1.6/GETZ MITSUBA|2.0000|6.3700|0.0000|12.7400|20240521|MITSU
D0011714|4PK895-MIT||CORREA ALTERNADOR TUCSON/SPORT 2.0 895 MITSUBA|2.0000|7.4300|0.0000|14.8600|20240521|MITSU
D0011714|3PK675-MITSU||CORREA D/HIDRA TUCSON/ELANTRA|2.0000|5.6900|0.0000|11.3800|20240521|MITSU
D0011714|54630-3L000||BASE AMORTIGUADOR SONATA 3.3|2.0000|14.3300|0.0000|28.6600|20240521|OTROS
D0011714|21930-3K800||BASE MOTOR TRASERA SONATA 3.3 21930-3K000|1.0000|34.9900|0.0000|34.9900|20240521|OTROS
D0011714|54584-38010||BUJE MESETA SANTA FE GRANDE 06-12|4.0000|6.7000|0.0000|26.8000|20240521|OTROS
D0011714|28113-3K200||FILTRO AIRE HYUNDAI SONATA 3.3|1.0000|8.0500|0.0000|8.0500|20240521|OTROS
D0011714|54610-4H000||BASE AMORT DELT  H1 09/SEDONA/STA FE 07-09|8.0000|20.5000|0.0000|164.0000|20240521|SPTFE
D0011714|54813-3K100||BUJE BARRA ESTAB. SORENTO/STA FE/SONATA|2.0000|6.3900|0.0000|12.7800|20240521|OTROS
D0011721|54650-4H100||AMORTIGUADOR DEL. LH H1 09|1.0000|60.0400|0.0000|60.0400|20240522|H1
D0011721|54660-4H100||AMORTIGUADOR DEL. RH H1 09|1.0000|60.0400|0.0000|60.0400|20240522|H1
D0011721|55300-4H100||AMORTIGUADOR TRASERO H1 09|2.0000|47.1700|0.0000|94.3400|20240522|H1
D0011722|24431-23500-SEO||GUIA CADENA ELANTRA 2.0|1.0000|6.6000|0.0000|6.6000|20240522|TUCSO
D0011722|24431-26000||GUIA CADENA GETZ 1.6|2.0000|3.2300|0.0000|6.4600|20240522|ELGTZ
D0011722|82650-FD010XX||MANILLA EXT. LH KIA RIO STYLUS KP|1.0000|10.6200|0.0000|10.6200|20240522|RIO
D0011722|82660-FD010XX||MANILLA EXT. RH KIA RIO STYLUS KP|1.0000|10.6200|0.0000|10.6200|20240522|RIO
D0011722|82650-2E000CA||MANILLA EXT. TUCSON LH KP|1.0000|10.6200|0.0000|10.6200|20240522|TUCSO
D0011722|82610-1C000-KP||MANILLA INT. LH GETZ KP|2.0000|6.7600|0.0000|13.5200|20240522|ELGTZ
D0011722|82610-FD10008||MANILLA INT. LH KIA RIO STYLUS KP|2.0000|7.8500|0.0000|15.7000|20240522|RIO
D0011722|82620-1C000-KP||MANILLA INT. RH GETZ KP|2.0000|6.7600|0.0000|13.5200|20240522|ELGTZ
D0011722|82620-FD10008||MANILLA INT. RH KIA RIO STYLUS KP|2.0000|7.8500|0.0000|15.7000|20240522|RIO
D0011722|0K30A-18891-DHM||SENSOR POSICION CIGUENAL KIA RIO 1.5|1.0000|13.9900|0.0000|13.9900|20240522|RIO
D0011722|8261022001||MANILLA INT. LH ACCENT|2.0000|3.7100|0.0000|7.4200|20240522|ACCEN
D0011722|22410-22030-SE||TAPA VALVULA ACCENT SEONG|1.0000|54.1400|0.0000|54.1400|20240522|ACCEN
D0011722|39180-22600||SENSOR POSICION CIGUENAL GETZ 1.6|1.0000|10.2400|0.0000|10.2400|20240522|ELGTZ
D0011722|31110-1C000-SE||TAPA BOMBA GASOLINA GETZ 1.6 SEONG|1.0000|11.8500|0.0000|11.8500|20240522|ELGTZ
D0011722|23120-02570||ENGRANAJE CIGUE¥AL KIA PICANTO CUADRANTE|1.0000|8.0800|0.0000|8.0800|20240522|PICAN
D0011722|23141-02610||LAINA CIGUENAL KIA PICANTO KOREA|1.0000|5.8400|0.0000|5.8400|20240522|PICAN
D0011722|31113-07000-SE||TAPA BOMBA GASOLINA KIA PICANTO SEONG|1.0000|9.7900|0.0000|9.7900|20240522|PICAN
D0011722|0K71E17336A||ESTOPERA COLA CAJA PREGIO|2.0000|4.7800|0.0000|9.5600|20240522|PREGI
D0011723|0K72B-13850E-SE||FILTRO GASOIL PREGIO C/TRAMPA BOMBIN SEONG|1.0000|15.3500|0.0000|15.3500|20240522|PREGI
D0011723|0K75B-18140-SEO||JGO. BUJIA KIA PREGIO 3.0 SEONG|2.0000|10.8200|0.0000|21.6400|20240522|PREGI
D0011723|0K2A116510-OEM||COLLARIN KIA RIO KP|1.0000|8.4900|0.0000|8.4900|20240522|RIO
D0011723|0K30A-13480-SEO||FILTRO GASOLINA KIA RIO 1.5|1.0000|4.0200|0.0000|4.0200|20240522|RIO
D0011723|24810-2X700||POLEA TIEMPO KIA RIO 1.5 GMB (GT20060)|1.0000|14.2000|0.0000|14.2000|20240522|RIO
D0011723|T0K30A1335ZB-SE||TAPA BOMBA GASOLINA KIA RIO SEONG|1.0000|11.8500|0.0000|11.8500|20240522|RIO
D0011723|24410-2X701||TENSOR KIA RIO 1.5 GMB (GT20050)|2.0000|15.3500|0.0000|30.7000|20240522|RIO
D0011723|22441-3E011||EMPACADURA TAPA VALVULA LH STA FE 2007/ OPTI 07|1.0000|4.7800|0.0000|4.7800|20240522|SPTFE
D0011723|22441-3E021||EMPACADURA TAPA VALVULA RH STA FE 2007/ OPTI 07|1.0000|4.7800|0.0000|4.7800|20240522|SPTFE
D0011723|22441-37110||EMPACADURA TAPA VALVULA SPORTAGE 2.7|2.0000|5.6900|0.0000|11.3800|20240522|SPTFE
D0011723|39180-37150-SEO||SENSOR POSICION CIGUENAL SPORTAGE 2.7|1.0000|15.6500|0.0000|15.6500|20240522|SPTFE
D0011723|4142139275-OEM||COLLARIN TUCSON KP|1.0000|8.4900|0.0000|8.4900|20240522|TUCSO
D0011723|31110-2E300-SE||TAPA BOMBA GASOLINA TUCSON SEONG|1.0000|18.0300|0.0000|18.0300|20240522|TUCSO
D0011724|54830-2D000-K||BIELETA DELANTERA ELANTRA XD|4.0000|8.3300|0.0000|33.3200|20240522|ELGTZ
D0011724|30180-10100-SE||TAPA BOMBA GASOLINA ELANTRA SEONG|2.0000|9.7900|0.0000|19.5800|20240522|ELGTZ
D0011724|31110-1C000-SE||TAPA BOMBA GASOLINA GETZ 1.6 SEONG|3.0000|11.8500|0.0000|35.5500|20240522|ELGTZ
D0011724|25287-2C000||POLEA CORREA UNICA H1 09|1.0000|15.3300|0.0000|15.3300|20240522|H1
