numfac|cliente|nomcli|tipo|codven|emision|tot_fac|vence|numped
D0012135|00000687|INVERSORA & LUBRICANTES LA FORTALEZA CA||04|20240628|266.1800|20240728|
D0012136|00000729|LA 13 AUTO REPUESTOS, C.A.||04|20240628|308.3700|20240728|
D0012137|00000539|INVERSIONES MAGNUN XVI , C.A.  (INVERSIONES MAGNUN XVI , C.A. )||25|20240628|216.3000|20240728|
D0012138|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240628|62.4500|20240728|
D0012139|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240628|103.9400|20240728|
D0012140|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20240628|461.1800|20240728|
D0012142|00000050|LA VICTORIA SERVI PARTS C.A||02|20240701|239.2100|20240731|
D0012143|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20240701|81.0400|20240731|
D0012144|00000100|EL REY DEL KIA 2013, C.A.||25|20240701|443.7600|20240731|
D0012145|00000687|INVERSORA & LUBRICANTES LA FORTALEZA CA||04|20240701|41.4600|20240731|
D0012146|00000328|DISAUTOS C.A||01|20240701|357.3500|20240731|
D0012147|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20240701|34.0000|20240731|
D0012148|00000740|AUTOMOTO STORE, C.A.||12|20240701|189.4800|20240731|
D0012149|00000740|AUTOMOTO STORE, C.A.||12|20240701|179.2200|20240731|
D0012150|00000000|***TICKET  ANULADO***||04|20240701|0.0000|20240731|
D0012151|00000355|AUTOPARTES DOCARS, C.A||01|20240701|79.2900|20240731|
D0012152|00000740|AUTOMOTO STORE, C.A.||12|20240701|275.8600|20240731|
D0012153|00000685|AUTO REPUESTOS FRANK CARS C.A.||33|20240701|519.3000|20240731|
D0012155|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20240701|55.4300|20240731|
D0012156|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20240701|187.9300|20240731|
D0012157|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240702|47.2600|20240801|
D0012158|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240702|28.0300|20240801|
NC000760|00000244|REPUESTOS SAFIURI C.A||19|20240702|-20.1000|20240702|
NC000761|00000244|REPUESTOS SAFIURI C.A||19|20240702|-62.4200|20240702|
NC000762|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20240702|-35.1500|20240702|
NC000763|00000244|REPUESTOS SAFIURI C.A||19|20240702|-49.5000|20240702|
D0012159|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240702|83.0500|20240801|
D0012160|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240702|559.4200|20240801|
NC000764|00000331|ASIATICOS PENINSULA, C.A||04|20240702|-18.0300|20240702|
D0012161|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20240702|18.6000|20240801|
D0012162|00000722|MIGUEL MARTINEZ||12|20240702|180.2500|20240801|
D0012163|00000699|REDDY MOTOR S CA||21|20240702|52.0600|20240801|
D0012164|00000697|AUTO REPUESTOS YANOHE 2022, C.A||12|20240702|398.9600|20240717|
D0012165|00000697|AUTO REPUESTOS YANOHE 2022, C.A||12|20240702|84.2200|20240717|
D0012166|00000460|REPUESTOS CARONI C.A. (CARONICA) (REPUESTOS CARONI C.A (CARONICA)||12|20240702|736.4000|20240801|
D0012167|00000460|REPUESTOS CARONI C.A. (CARONICA) (REPUESTOS CARONI C.A (CARONICA)||12|20240702|304.8100|20240801|
D0012168|00000754|AUTOMASTER HM, C.A||02|20240702|265.0000|20240801|
D0012169|00000754|AUTOMASTER HM, C.A||02|20240702|343.6800|20240801|
D0012170|00000729|LA 13 AUTO REPUESTOS, C.A.||04|20240702|190.9600|20240801|
D0012171|00000720|AUTO REPUESTOS Y LUBRICANTES EDUARDO C A||33|20240702|363.6700|20240801|
D0012172|00000268|AUTOPARTES DE LISLE, C.A||04|20240703|558.0400|20240802|
D0012174|00000229|REPUESTOS ASIATICOS L&D C.A||04|20240703|832.8700|20240802|
D0012175|00000000|***TICKET  ANULADO***||21|20240703|0.0000|20240802|
D0012176|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20240703|15.3500|20240802|
D0012177|00000014|AUTOPARTES LA ISLA C.A.||21|20240703|612.1700|20240802|
D0012154|00000403|G.C AUTOPARTES C.A||19|20240701|96.7900|20240802|
D0012178|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20240703|110.8700|20240802|
D0012179|00000753|PEDRO CONTRERAS||19|20240703|312.9900|20240802|
D0012180|00000754|AUTOMASTER HM, C.A||02|20240703|62.5300|20240802|
NC000765|00000341|AUTO REPUESTOS MIMO MOTORS, C.A||05|20240703|-60.4500|20240703|
NC000766|00000631|DORAUTO IMPORTS, C.A||02|20240703|-148.3200|20240703|
D0012181|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20240703|36.0800|20240802|
D0012173|00000551|HYUNPARTS MOTORS, C.A. (HYUNPARTS MOTORS, C.A.)||04|20240703|372.1700|20240802|
NC000767|00000095|AUTO REPUESTOS PICHA, C.A.||34|20240703|-83.9600|20240703|
NC000768|00000413|AUTOPART'S UNION,C.A||02|20240703|-403.7600|20240703|
NC000769|00000268|AUTOPARTES DE LISLE, C.A||04|20240703|-78.2800|20240703|
D0012182|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20240703|42.0900|20240802|
D0012183|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20240703|52.7500|20240802|
D0012131|00000762|MULTIREPUESTOS DAKAR DM, C.A.||19|20240628|153.9600|20240802|
D0012130|00000762|MULTIREPUESTOS DAKAR DM, C.A.||19|20240628|144.5600|20240802|
D0012184|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20240703|96.1700|20240802|
D0012185|00000474|RL REPRESENTACIONES MARA C.A.||04|20240703|300.2700|20240802|
D0012186|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240703|320.0000|20240802|
D0012187|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240703|482.2200|20240802|
D0012188|00000362|INVERSIONES VENEKIA, C.A||12|20240703|70.0600|20240802|
D0012189|00000492|MONACO AUTOPARTS #1, C.A. (MONACO AUTOPARTS #1, C.A.)||04|20240704|631.5000|20240803|
D0012190|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20240704|43.2400|20240803|
D0012192|00000492|MONACO AUTOPARTS #1, C.A. (MONACO AUTOPARTS #1, C.A.)||04|20240704|188.9300|20240803|
D0012193|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20240704|49.2900|20240803|
D0012194|00000644|AUTOPARTES SJV,C.A||19|20240704|116.6700|20240803|
D0012195|00000697|AUTO REPUESTOS YANOHE 2022, C.A||12|20240704|156.3400|20240719|
D0012196|00000670|REPUESTOS Y ACCESORIOS EL AVILA 2014, C.A.||19|20240704|66.5000|20240803|
D0012191|00000492|MONACO AUTOPARTS #1, C.A. (MONACO AUTOPARTS #1, C.A.)||04|20240704|463.9900|20240803|
D0012197|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20240704|38.8300|20240803|
D0012198|00000403|G.C AUTOPARTES C.A||19|20240704|114.3200|20240803|
D0012199|00000492|MONACO AUTOPARTS #1, C.A. (MONACO AUTOPARTS #1, C.A.)||04|20240708|112.6400|20240807|
D0012200|00000740|AUTOMOTO STORE, C.A.||12|20240708|620.1800|20240807|
D0012201|00000730|INVERSIONES MODELO C.A.||25|20240708|506.5700|20240807|
D0012202|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20240708|262.0700|20240807|
D0012203|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20240708|22.7900|20240807|
D0012204|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20240708|17.5900|20240807|
D0012205|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20240708|55.8000|20240807|
D0012206|00000470|AUTOREPUESTOS D.F.I, C.A (AUTOREPUESTOS D.F.I, C.A)||02|20240708|60.0000|20240807|
D0012207|00000470|AUTOREPUESTOS D.F.I, C.A (AUTOREPUESTOS D.F.I, C.A)||02|20240708|277.8700|20240807|
D0012208|00000662|AUTOREPUESTOS CHEVY CENTER, C.A||02|20240708|687.2800|20240807|
D0012209|00000672|REPUESTOS VW 2020, C.A||19|20240708|6.4600|20240807|
D0012211|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240708|245.4200|20240807|
D0012210|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240708|185.0800|20240807|
D0012212|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20240708|88.8400|20240807|
D0012213|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20240708|141.5500|20240807|
D0012214|00000362|INVERSIONES VENEKIA, C.A||12|20240708|362.4500|20240807|
D0012215|00000362|INVERSIONES VENEKIA, C.A||12|20240708|89.1200|20240807|
D0012216|00000535|REPUESTOS PRO, C.A (REPUESTOS PRO, C.A)||33|20240708|713.7000|20240807|
D0012217|00000362|INVERSIONES VENEKIA, C.A||12|20240708|910.6200|20240807|
D0012218|00000662|AUTOREPUESTOS CHEVY CENTER, C.A||02|20240708|61.1100|20240807|
D0012219|00000670|REPUESTOS Y ACCESORIOS EL AVILA 2014, C.A.||19|20240708|62.6400|20240807|
D0012221|00000740|AUTOMOTO STORE, C.A.||12|20240709|232.5200|20240808|
D0012222|00000672|REPUESTOS VW 2020, C.A||19|20240709|133.4800|20240808|
D0012223|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20240709|23.2500|20240808|
D0012224|00000421|REPUESTOS PANA MIO, C.A. (REPUESTOS PANA MIO, C.A.)||21|20240709|116.9600|20240808|
D0012220|00000421|REPUESTOS PANA MIO, C.A. (REPUESTOS PANA MIO, C.A.)||21|20240709|1113.1800|20240808|
D0012225|00000466|AUTO REPUESTOS HYUNDAI, C.A (AUTO REPUESTOS HYUNDAI, C.A)||33|20240709|690.6000|20240808|
D0012227|00000735|AUTOPARTES URIEL, C.A||12|20240709|326.0000|20240808|
D0012228|00000061|COVECA CABUDARE CA||30|20240709|187.1500|20240808|
D0012229|00000563|AUTOREPUESTOS CHUCHI CARS1, C.A. (AUTOREPUESTOS CHUCHI CARS1, C.A.)||12|20240709|1325.7500|20240808|
D0012230|00000421|REPUESTOS PANA MIO, C.A. (REPUESTOS PANA MIO, C.A.)||21|20240709|216.3000|20240808|
D0012231|00000354|EL GARAJE DE LOS REPUESTOS, C.A||12|20240709|725.8200|20240808|
D0012232|00000354|EL GARAJE DE LOS REPUESTOS, C.A||12|20240709|246.5400|20240808|
D0012233|00000354|EL GARAJE DE LOS REPUESTOS, C.A||12|20240710|345.3000|20240809|
D0012235|00000060|REPUESTOS COVECA CA||01|20240710|25.4700|20240809|
D0012236|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240710|247.1800|20240809|
D0012237|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240710|56.0600|20240809|
D0012238|00000614|REPRESENTACIONES PENOV, C.A.||19|20240710|23.8800|20240809|
D0012239|00000393|CARS PARTS SUR, C.A||04|20240710|234.6400|20240809|
D0012240|00000393|CARS PARTS SUR, C.A||04|20240710|499.4300|20240809|
D0012241|00000268|AUTOPARTES DE LISLE, C.A||04|20240710|395.5800|20240809|
D0012242|00000060|REPUESTOS COVECA CA||01|20240710|32.0000|20240809|
D0012234|00000696|REPUESTOS LUBIAUTO 2005, C.A.||19|20240710|387.7700|20240725|
D0012243|00000474|RL REPRESENTACIONES MARA C.A.||04|20240710|331.2000|20240809|
NC000770|00000393|CARS PARTS SUR, C.A||04|20240710|-46.7400|20240710|
D0012244|00000403|G.C AUTOPARTES C.A||19|20240710|98.7800|20240809|
D0012141|00000048|REPUESTOS EL MILENIUM C.A||34|20240701|877.5900|20240810|
D0012245|00000740|AUTOMOTO STORE, C.A.||12|20240710|238.7400|20240809|
D0012246|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20240710|72.6800|20240809|
D0012247|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20240710|67.7200|20240809|
D0012248|00000470|AUTOREPUESTOS D.F.I, C.A (AUTOREPUESTOS D.F.I, C.A)||02|20240710|281.2900|20240809|
NC000771|00000766|REPUESTOS EURO KOREA, C.A.||02|20240710|-91.1100|20240710|
NC000772|00000666|AUTOREPUESTOS MIA CAR'S C.A (AUTOREPUESTOS MIA CAR'S C.A)||02|20240710|-12.3600|20240710|
D0012249|00000341|AUTO REPUESTOS MIMO MOTORS, C.A||05|20240711|434.6300|20240810|
D0012250|00000057|INVERSIONES PUNTO KAR, C.A.||19|20240711|27.9800|20240810|
D0012251|00000771|AUTOREPUESTOS E IMPORTACIONES DIOS ES REAL, C.A||25|20240711|533.0800|20240810|
D0012252|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20240711|27.2100|20240810|
D0012253|00000403|G.C AUTOPARTES C.A||19|20240711|314.7600|20240810|
D0012254|00000403|G.C AUTOPARTES C.A||19|20240711|193.3900|20240810|
D0012255|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20240711|20.5800|20240810|
D0012256|00000742|AUTOPARTES LA 13 ,C.A.||05|20240711|734.0800|20240810|
D0012257|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20240711|273.1300|20240810|
D0012258|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20240711|42.8600|20240810|
D0012259|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240711|45.9400|20240810|
D0012261|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20240712|303.5600|20240811|
D0012262|00000698|REPUESTOS PARA AUTOMOVILES (REPARAUTO) C.A.||21|20240712|311.1700|20240811|
D0012260|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240711|137.6600|20240811|
D0012263|00000772|YESSON ALBERTO GOMEZ ALVAREZ||12|20240712|455.0600|20240811|
D0012264|00000331|ASIATICOS PENINSULA, C.A||04|20240712|311.3700|20240811|
D0012266|00000626|ELITE CAR,C.A||02|20240712|313.3100|20240811|
D0012267|00000740|AUTOMOTO STORE, C.A.||12|20240712|72.1100|20240811|
D0012268|00000740|AUTOMOTO STORE, C.A.||12|20240712|59.3600|20240811|
D0012269|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240712|46.5800|20240811|
D0012270|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240715|14.4200|20240814|
D0012271|00000753|PEDRO CONTRERAS||19|20240715|344.7700|20240814|
D0012272|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20240715|76.4500|20240814|
D0012273|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20240715|178.8700|20240814|
D0012274|00000329|AUTO REPUESTOS EL NINJA C.A||30|20240715|439.6500|20240814|
D0012275|00000060|REPUESTOS COVECA CA||01|20240715|32.7200|20240814|
D0012276|00000740|AUTOMOTO STORE, C.A.||12|20240715|243.3600|20240814|
D0012277|00000740|AUTOMOTO STORE, C.A.||12|20240715|49.3400|20240814|
D0012278|00000082|REPUESTOS ITALY CAR'S CAGUA,C.A.||02|20240715|399.6700|20240814|
D0012279|00000046|SURTIDORA DE RESPUESTOS KOREANOS,C.A.||02|20240715|364.1100|20240814|
D0012280|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240715|103.9400|20240814|
D0012281|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240715|108.6700|20240814|
D0012283|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20240715|103.5000|20240814|
D0012284|00000347|INVERSIONES KIASTROZ, C.A||12|20240716|783.9900|20240815|
D0012286|00000347|INVERSIONES KIASTROZ, C.A||12|20240716|62.8400|20240815|
D0012287|00000614|REPRESENTACIONES PENOV, C.A.||19|20240716|26.1100|20240815|
D0012285|00000347|INVERSIONES KIASTROZ, C.A||12|20240716|579.3300|20240815|
D0012290|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20240716|7.5100|20240815|
D0012289|00000730|INVERSIONES MODELO C.A.||25|20240716|1353.4700|20240815|
D0012123|00000740|AUTOMOTO STORE, C.A.||12|20240628|830.0900|20240728|
D0012124|00000740|AUTOMOTO STORE, C.A.||12|20240628|216.5200|20240728|
D0012125|00000740|AUTOMOTO STORE, C.A.||12|20240628|660.1300|20240728|
D0012291|00000770|INVERSIONES RINCONCARS 24, C.A.||36|20240716|35.8900|20240815|
D0012292|00000560|REPUESTOS SUPER PANTEON, C.A||06|20240716|39.8100|20240815|
D0012282|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240715|167.8600|20240815|
D0012293|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240716|241.3400|20240815|
D0012294|00000060|REPUESTOS COVECA CA||01|20240716|20.5200|20240815|
D0012295|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240716|128.0700|20240815|
D0012296|00000443|CORPORACION HEROF C.A.||19|20240716|491.1500|20240815|
D0012297|00000443|CORPORACION HEROF C.A.||19|20240716|218.6600|20240815|
D0012298|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20240716|18.7200|20240815|
D0012299|00000095|AUTO REPUESTOS PICHA, C.A.||34|20240716|1209.7300|20240830|
D0012300|00000095|AUTO REPUESTOS PICHA, C.A.||34|20240716|839.8100|20240830|
D0012265|00000095|AUTO REPUESTOS PICHA, C.A.||34|20240712|713.0200|20240830|
D0012301|00000095|AUTO REPUESTOS PICHA, C.A.||34|20240716|783.3700|20240830|
D0012302|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240716|39.7000|20240815|
D0012303|00000539|INVERSIONES MAGNUN XVI , C.A.  (INVERSIONES MAGNUN XVI , C.A. )||25|20240717|1031.4000|20240816|
D0012304|00000536|REIKO IMPORT, C.A. (REIKO IMPORT, C.A.)||19|20240717|363.5300|20240816|
D0012305|00000536|REIKO IMPORT, C.A. (REIKO IMPORT, C.A.)||19|20240717|768.6800|20240816|
D0012306|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20240717|60.6900|20240816|
D0012307|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20240717|119.6200|20240816|
D0012308|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20240717|138.4600|20240801|
D0012310|00000341|AUTO REPUESTOS MIMO MOTORS, C.A||05|20240717|57.4700|20240801|
D0012311|00000713|REPUESTOS MARCHAN, C.A||30|20240717|519.5300|20240816|
NC000773|00000000|***TICKET  ANULADO***||30|20240717|0.0000|20240717|
D0012312|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240717|96.9100|20240816|
D0012313|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240717|119.7800|20240816|
NC000774|00000081|DISTRIBUIDORA R Y M C.A||30|20240717|-4.0000|20240717|
D0012315|00000470|AUTOREPUESTOS D.F.I, C.A (AUTOREPUESTOS D.F.I, C.A)||02|20240717|881.3000|20240816|
D0012309|00000268|AUTOPARTES DE LISLE, C.A||04|20240717|417.5600|20240816|
D0012316|00000102|AUTOREPUESTOS ASIAMOTORS, C.A||30|20240717|152.2900|20240816|
D0012317|00000168|EXCELSO DISTRIBUCIONES C.A||01|20240717|450.0000|20240816|
D0012314|00000081|DISTRIBUIDORA R Y M C.A||30|20240717|4.0000|20240816|
D0012318|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240717|479.5000|20240816|
D0012319|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240717|209.3800|20240816|
D0012320|00000039|MGA AUTOPARTES, C.A.||02|20240718|452.6900|20240817|
D0012321|00000039|MGA AUTOPARTES, C.A.||02|20240718|315.4000|20240817|
D0012322|00000747|MUNDO DEL REPUESTO 2.0 MILENIUM, C.A||02|20240718|368.3800|20240817|
D0012323|00000763|KATHAL CARS, C.A (KATHAL CARS, C.A)||12|20240718|801.4600|20240802|
D0012324|00000760|SUPER 8 SUSPENSIONES C.A||35|20240718|310.1900|20240817|
NC000775|00000503|FELIPE ALEJANDRO MATHEUS MOLINA(TUTTO AUTOPARTS, F.P)||01|20240718|-75.0100|20240718|
NC000776|00000095|AUTO REPUESTOS PICHA, C.A.||34|20240718|-58.3500|20240718|
NC000777|00000048|REPUESTOS EL MILENIUM C.A||34|20240718|-126.7400|20240718|
NC000778|00000393|CARS PARTS SUR, C.A||04|20240718|-17.5500|20240718|
NC000779|00000689|COMERCIALIZADORA ASIATICA, C.A.||04|20240718|-99.4200|20240718|
D0012325|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20240718|17.5800|20240817|
D0012326|00000727|AUTO PARTES EL MAESTRO, C.A.||35|20240718|426.9100|20240817|
D0012327|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20240718|30.2500|20240817|
NC000780|00000421|REPUESTOS PANA MIO, C.A. (REPUESTOS PANA MIO, C.A.)||21|20240718|-64.6800|20240718|
NC000781|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20240718|-9.4800|20240718|
D0012328|00000763|KATHAL CARS, C.A (KATHAL CARS, C.A)||12|20240718|43.7600|20240802|
NC000782|00000474|RL REPRESENTACIONES MARA C.A.||04|20240718|-21.4400|20240718|
D0012329|00000393|CARS PARTS SUR, C.A||04|20240718|407.5200|20240817|
D0012330|00000393|CARS PARTS SUR, C.A||04|20240718|82.2500|20240817|
D0012331|00000747|MUNDO DEL REPUESTO 2.0 MILENIUM, C.A||02|20240718|15.7000|20240817|
D0012332|00000393|CARS PARTS SUR, C.A||04|20240718|254.0000|20240817|
D0012333|00000763|KATHAL CARS, C.A (KATHAL CARS, C.A)||12|20240718|548.9900|20240802|
D0012334|00000498|AUTO PARTES SAHARI 2012, C.A (AUTO PARTES SAHARI 2012, C.A)||19|20240718|190.7200|20240817|
D0012335|00000498|AUTO PARTES SAHARI 2012, C.A (AUTO PARTES SAHARI 2012, C.A)||19|20240718|762.9200|20240817|
D0012337|00000360|INVERSIONES AUTOKAT 2016, C.A||01|20240718|78.0000|20240901|
D0012338|00000081|DISTRIBUIDORA R Y M C.A||30|20240718|715.7200|20240817|
D0012339|00000095|AUTO REPUESTOS PICHA, C.A.||34|20240719|397.9000|20240818|
D0012341|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240719|132.4400|20240818|
NC000783|00000763|KATHAL CARS, C.A (KATHAL CARS, C.A)||12|20240719|-31.9200|20240719|
D0012342|00000060|REPUESTOS COVECA CA||01|20240719|51.9300|20240818|
D0012340|00000720|AUTO REPUESTOS Y LUBRICANTES EDUARDO C A||33|20240719|390.9000|20240818|
D0012343|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20240719|24.1900|20240818|
D0012344|00000403|G.C AUTOPARTES C.A||19|20240719|220.0000|20240818|
D0012345|00000403|G.C AUTOPARTES C.A||19|20240719|51.6400|20240818|
D0012346|00000685|AUTO REPUESTOS FRANK CARS C.A.||33|20240719|318.3200|20240818|
D0012347|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20240719|27.0200|20240818|
D0012348|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20240719|38.7600|20240818|
D0012349|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240719|134.0700|20240818|
D0012350|00000733|SUPER REPUESTOS LA ESTRELLA, C.A.||06|20240719|63.0400|20240818|
D0012351|00000060|REPUESTOS COVECA CA||01|20240719|108.0900|20240818|
NC000784|00000470|AUTOREPUESTOS D.F.I, C.A (AUTOREPUESTOS D.F.I, C.A)||02|20240719|-14.4200|20240719|
D0012352|00000774|JAIME CHERRABE||21|20240722|881.5800|20240821|
D0012353|00000774|JAIME CHERRABE||21|20240722|142.7100|20240821|
D0012354|00000774|JAIME CHERRABE||21|20240722|159.1600|20240821|
D0012358|00000060|REPUESTOS COVECA CA||01|20240722|94.1400|20240821|
D0012356|00000100|EL REY DEL KIA 2013, C.A.||25|20240722|880.0000|20240821|
D0012357|00000000|***TICKET  ANULADO***||25|20240722|0.0000|20240821|
D0012359|00000016|DISTRIBUIDORA CHINA CAR, C.A.||02|20240722|18.0000|20240821|
D0012360|00000672|REPUESTOS VW 2020, C.A||19|20240722|10.2000|20240821|
D0012361|00000498|AUTO PARTES SAHARI 2012, C.A (AUTO PARTES SAHARI 2012, C.A)||19|20240722|344.8000|20240821|
D0012362|00000403|G.C AUTOPARTES C.A||19|20240722|290.5000|20240821|
D0012363|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20240722|83.6700|20240821|
D0012364|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20240722|622.5800|20240821|
D0012288|00000689|COMERCIALIZADORA ASIATICA, C.A.||04|20240716|459.9800|20240816|
D0012365|00000689|COMERCIALIZADORA ASIATICA, C.A.||04|20240722|64.4000|20240821|
D0012367|00000000|***TICKET  ANULADO***||25|20240722|0.0000|20240821|
D0012368|00000100|EL REY DEL KIA 2013, C.A.||25|20240722|737.0000|20240821|
D0012369|00000000|***TICKET  ANULADO***||02|20240722|0.0000|20240821|
D0012370|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20240722|31.2600|20240821|
D0012371|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20240723|440.9700|20240822|
D0012372|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20240723|262.0000|20240822|
D0012373|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20240723|69.0000|20240822|
D0012355|00000016|DISTRIBUIDORA CHINA CAR, C.A.||02|20240722|255.6900|20240822|
D0012366|00000016|DISTRIBUIDORA CHINA CAR, C.A.||02|20240722|17.8200|20240822|
D0012374|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20240723|108.3800|20240822|
D0012375|00000344|AUTO TIENDAS LA NUEVA ERA 2009, C.A||02|20240723|285.0000|20240731|
D0012377|00000737|SILVIO MIGUEL OLIVARES ARELLANO(MULTIREPUESTOS DM OLIVARES, F.P)||12|20240723|140.0000|20240731|
D0012378|00000400|AUTOREPUESTOS ENRIQUETA, C.A. (AUTOREPUESTOS ENRIQUETA, C.A.)||02|20240723|19.3200|20240731|
NC000785|00000400|AUTOREPUESTOS ENRIQUETA, C.A. (AUTOREPUESTOS ENRIQUETA, C.A.)||02|20240723|-19.3200|20240723|
D0012380|00000320|AUTO REPUESTOS ANGULO C.A||25|20240723|1418.7600|20240923|
D0012382|00000320|AUTO REPUESTOS ANGULO C.A||25|20240723|1375.3700|20240923|
D0012381|00000320|AUTO REPUESTOS ANGULO C.A||25|20240723|2168.2100|20240923|
D0012383|00000320|AUTO REPUESTOS ANGULO C.A||25|20240723|1248.1300|20240923|
D0012384|00000320|AUTO REPUESTOS ANGULO C.A||25|20240723|1603.7600|20240923|
D0012385|00000320|AUTO REPUESTOS ANGULO C.A||25|20240723|1329.2100|20240923|
D0012386|00000320|AUTO REPUESTOS ANGULO C.A||25|20240723|1343.8800|20240923|
D0012387|00000320|AUTO REPUESTOS ANGULO C.A||25|20240723|1592.8600|20240923|
D0012376|00000727|AUTO PARTES EL MAESTRO, C.A.||35|20240723|340.0000|20240923|
D0012389|00000689|COMERCIALIZADORA ASIATICA, C.A.||04|20240723|99.4200|20240807|
D0012390|00000644|AUTOPARTES SJV,C.A||19|20240723|46.6800|20240822|
D0012391|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20240723|131.0200|20240822|
D0012392|00000060|REPUESTOS COVECA CA||01|20240723|83.5700|20240822|
D0012393|00000073|INVERSIONES CENTESOL MOTORS, C.A||04|20240723|309.9800|20240822|
D0012394|00000743|AGONO, CA.||34|20240723|640.0000|20240822|
