numreq|numord|item|descrip|unidad|cantidad|costo|costo_cif|costo_dola|costo_tot|cantdesp|penddesp|estatus|emision|provee
22002SN2||25100-38450|BOMBA AGUA HYUNDAI H1 07||40.0000|13.8100|18.5100|0.0000|552.4000|0.0000|0.0000||20220901|
22002SN2||54551-4H000|BUJE MESETA H1 07-15 /PQNO STA FE 07||40.0000|1.9800|2.6500|0.0000|79.2000|0.0000|0.0000||20220901|
22002SN2||54555-26000|BUJE MESETA DELT SANTA FE GOLD||100.0000|2.4000|3.2200|0.0000|240.0000|0.0000|0.0000||20220901|
22002SN2||54551-2B000|BUJE MESETA PQNO SANTA FE 2007||100.0000|1.6300|2.1800|0.0000|163.0000|0.0000|0.0000||20220901|
22002SN2||31112-2B000|FILTRO GASOLINA SANTA FE 06-09||50.0000|4.9000|6.5700|0.0000|245.0000|0.0000|0.0000||20220901|
22002SN2||23060-2G120|JGO. CONCHA BIELA STD H1 09 CADENA||50.0000|2.7200|3.6400|0.0000|136.0000|0.0000|0.0000||20220901|
22002SN2||21030-38100|JGO. SEPARADOR AXIAL STD HYUNDAI H1 07||100.0000|1.1500|1.5400|0.0000|115.0000|0.0000|0.0000||20220901|
22002SN2||21930-26200|BASE MOTOR TRASERA SANTA FE 01-05||30.0000|13.3800|17.9300|0.0000|401.4000|0.0000|0.0000||20220901|
22002SN2||0K2A218W63|REGULADOR ALTERNADOR KIA RIO 1.5||100.0000|5.9800|8.0100|0.0000|598.0000|0.0000|0.0000||20220901|
22002SN2||21810-1C200|BASE MOTOR RH GETZ  (1C220)||30.0000|14.2800|19.1400|0.0000|428.4000|0.0000|0.0000||20220901|
22002SN2||31110-1C000|BOMBA GASOLINA GETZ||20.0000|37.4400|50.1700|0.0000|748.8000|0.0000|0.0000||20220901|
22002SN2||577244D000|ROTULA KIA SEDONA||40.0000|3.7700|5.0500|0.0000|150.8000|0.0000|0.0000||20220901|
22002SN2||37370-4Z210|REGULADOR ALTERNADOR PREGIO 3.0||20.0000|6.2400|8.3600|0.0000|124.8000|0.0000|0.0000||20220901|
22002SN2||KIK-017|KIT DE EMBRAGUE KIA RIO 1.5 VALEO||20.0000|38.9000|52.1300|0.0000|778.0000|0.0000|0.0000||20220901|
22002SN2||KDX5032240B|ROTULA KIA RIO||50.0000|3.6400|4.8800|0.0000|182.0000|0.0000|0.0000||20220901|
22002SN2||23040-38200|JGO. ANILLO STD H1 07||50.0000|8.7300|11.7000|0.0000|436.5000|0.0000|0.0000||20220901|
22002SN2||23040-25200|JGO. ANILLO STD H1 09||50.0000|9.1800|12.3000|0.0000|459.0000|0.0000|0.0000||20220901|
22002SN2||3517022010|SENSOR TPS ACCENT / ELANTRA||11.0000|2.9500|3.9500|0.0000|32.4500|0.0000|0.0000||20220901|
22002SN2||22231-37100|JGO. TAQUETES GETZ 1.6||50.0000|32.0000|42.8800|0.0000|1600.0000|0.0000|0.0000||20220901|
22002SN2||0K30C11210|BRAZO BIELA KIA RIO 1.5||5.0000|9.0500|12.1300|0.0000|45.2500|0.0000|0.0000||20220901|
22002SN2||25460-26000|TUBO DE AGUA ELANTRA/GETZ||25.0000|2.3100|3.1000|0.0000|57.7500|0.0000|0.0000||20220901|
22002SN2||51715-FD000|PUNTA EJE LH RIO STYLUS||13.0000|19.6300|26.3000|0.0000|255.1900|0.0000|0.0000||20220901|
22002SN2||51716-FD000|PUNTA EJE RH RIO STYLUS||40.0000|19.6300|26.3000|0.0000|785.2000|0.0000|0.0000||20220901|
22002SN2||25460-23000|TUBO DE AGUA TUCSON||170.0000|2.6300|3.5200|0.0000|447.1000|0.0000|0.0000||20220901|
22002SN2||25100-2B000|BOMBA AGUA KIA CERATO 1.6 CADENA||25.0000|12.2200|16.3700|0.0000|305.5000|0.0000|0.0000||20220901|
22002SN2||25412-2F800|MANGUERA INF. RAD. CERATO 1.6||40.0000|2.7700|3.7100|0.0000|110.8000|0.0000|0.0000||20220901|
22002SN2||25411-2F800|MANGUERA SUP. RAD. CERATO 1.6||40.0000|2.7700|3.7100|0.0000|110.8000|0.0000|0.0000||20220901|
22002SN2||31110-2F000|BOMBA GASOLINA CERATO 1.6||10.0000|49.8000|66.7300|0.0000|498.0000|0.0000|0.0000||20220901|
22002SN2||94460-2F000|FLOTANTE GASOLINA CERATO 1.6||50.0000|4.5700|6.1200|0.0000|228.5000|0.0000|0.0000||20220901|
22002SN2||3191109000|FILTRO GASOLINA CARENS/SONATA||2.0000|5.1700|6.9300|0.0000|10.3400|0.0000|0.0000||20220901|
22002SN2||51760-3K000|MUNON INF SONATA 99-05 / OPTIMA 06-09||10.0000|6.2600|8.3900|0.0000|62.6000|0.0000|0.0000||20220901|
22002SN2||25460-37101|TUBO AGUA KIA SPORTAGE 2.7||100.0000|3.7000|4.9600|0.0000|370.0000|0.0000|0.0000||20220901|
22002SN2||25411-2E200|MANGUERA SUP. RAD. SPORTAGE 2.7||50.0000|5.0600|6.7800|0.0000|253.0000|0.0000|0.0000||20220901|
22002SN2||25412-2E200|MANGUERA INF. RAD. SPORTAGE 2.7||50.0000|3.7400|5.0100|0.0000|187.0000|0.0000|0.0000||20220901|
22002SN2||39350-37110|SENSOR ARBOL LEVA SPORTAGE 2.7||10.0000|15.9100|21.3200|0.0000|159.1000|0.0000|0.0000||20220901|
22002SN2||58510-2E100|BOMBA FRENO KIA SPORTAGE 2.7||5.0000|55.0600|73.7800|0.0000|275.3000|0.0000|0.0000||20220901|
22002SN2||39210-37513|SENSOR OXIGENO SPORTAGE 2.7 RH||10.0000|29.7700|39.8900|0.0000|297.7000|0.0000|0.0000||20220901|
22002SN2||39210-37543|SENSOR OXIGENO SPORTAGE 2.7 LH||10.0000|14.8900|19.9500|0.0000|148.9000|0.0000|0.0000||20220901|
22002SN2||35301-1C000|REGULADOR GASOLINA GETZ 1.6||50.0000|7.4100|9.9300|0.0000|370.5000|0.0000|0.0000||20220901|
22002SN2||43222-4Y000|RODAMIENTO EJE MANDO KIA PREGIO 3.0||50.0000|6.3400|8.5000|0.0000|317.0000|0.0000|0.0000||20220901|
22002SN2||54610-4H000|BASE AMORT DELT  H1 09/SEDONA/STA FE 07-09||80.0000|6.8000|9.1100|0.0000|544.0000|0.0000|0.0000||20220901|
22002SN2||HDK-146|KIT EMBRAGUE HYUNDAI H1 2.4 2007 (SECO)||40.0000|53.2100|71.3000|0.0000|2128.4000|0.0000|0.0000||20220901|
22002SN2||HDK-169|KIT EMBRAGUE HYUNDAI H1 2009 23 ESTRIAS(VALEO)||40.0000|77.1100|103.3300|0.0000|3084.4000|0.0000|0.0000||20220901|
22002SN2||54530-2B000|MUNON SANTA FE 01-15 TODAS||100.0000|4.1000|5.4900|0.0000|410.0000|0.0000|0.0000||20220901|
22002SN2||54417-4AA00|MUNON SUPERIOR HYUNDAI H1 2007||60.0000|7.1100|9.5300|0.0000|426.6000|0.0000|0.0000||20220901|
22002SN2||57724-2B000|ROTULA HYUNDAI SANTA FE 06-10 / SORENTO 11-13||8.0000|3.8600|5.1700|0.0000|30.8800|0.0000|0.0000||20220901|
22002SN2||57729-4A010|ROTULA HYUNDAI H1 05-07 (4B000)||60.0000|4.2600|5.7100|0.0000|255.6000|0.0000|0.0000||20220901|
22002SN2||57724-4H000|ROTULA HYUNDAI H1 2008-2015||60.0000|3.8700|5.1900|0.0000|232.2000|0.0000|0.0000||20220901|
22002SN2||39310-38050|SENSOR LEVA H1/SONATA/PICANTO/OPTIMA||20.0000|9.9600|13.3500|0.0000|199.2000|0.0000|0.0000||20220901|
22002SN2||39210-3E130|SENSOR OXIG IZQ SANTA FE 2007||5.0000|25.5500|34.2400|0.0000|127.7500|0.0000|0.0000||20220901|
22002SN2||39210-3E210|SENSOR OXIG DER SANTA FE 2007||10.0000|26.4800|35.4800|0.0000|264.8000|0.0000|0.0000||20220901|
22002SN2||56820-4H000|TERMINAL RH HYUNDAI H1 2009||60.0000|5.2400|7.0200|0.0000|314.4000|0.0000|0.0000||20220901|
22002SN2||56820-4H100|TERMINAL LH HYUNDAI H1 2009||60.0000|4.9900|6.6900|0.0000|299.4000|0.0000|0.0000||20220901|
22002SN2||54840-4H000|BIELETA DELANTERA H1 09 LH||60.0000|2.9900|4.0100|0.0000|179.4000|0.0000|0.0000||20220901|
22002SN2||54830-4H000|BIELETA DELANTERA H1 09 RH||60.0000|2.9900|4.0100|0.0000|179.4000|0.0000|0.0000||20220901|
22002SN2||31910-2H000|FILTRO GASOLINA H1 2009 / NEW CARENS||80.0000|4.6500|6.2300|0.0000|372.0000|0.0000|0.0000||20220901|
22002SN2||93810-3K000|SENSOR LUZ STOP T/A TUC/GTZ/ELAN/SPTG||200.0000|2.9200|3.9100|0.0000|584.0000|0.0000|0.0000||20220901|
22002SN2||93810-2E000|SENSOR LUZ STOP T/M TUC/GTZ/ELAN/SPTG||100.0000|2.6900|3.6000|0.0000|269.0000|0.0000|0.0000||20220901|
22002SN2||0K79A-18300|ALTERNADOR PREGIO 3.0||4.0000|150.9800|202.3100|0.0000|603.9200|0.0000|0.0000||20220901|
22002SN2||54610-FD000-K|BASE AMORT. KIA RIO STYLUS LH KOREA||30.0000|7.7100|10.3300|0.0000|231.3000|0.0000|0.0000||20220901|
22002SN2||54615-FD000-K|BASE AMORT. KIA RIO STYLUS RH KOREA||30.0000|7.6800|10.2900|0.0000|230.4000|0.0000|0.0000||20220901|
22002SN2||54830-4D000|BIELETA DEL. LH SEDONA 3.8||30.0000|3.1600|4.2300|0.0000|94.8000|0.0000|0.0000||20220901|
22002SN2||54840-4D000|BIELETA DEL. RH SEDONA 3.8||30.0000|3.1600|4.2300|0.0000|94.8000|0.0000|0.0000||20220901|
22002SN2||54830-4A600|BIELETA DELANTERA HYUNDAI H1 06-07||52.0000|2.5800|3.4600|0.0000|134.1600|0.0000|0.0000||20220901|
22002SN2||54830-2B200|BIELETA LH SANTA FE 2009||50.0000|3.2600|4.3700|0.0000|163.0000|0.0000|0.0000||20220901|
22002SN2||54840-2B200|BIELETA RH SANTA FE 2009||50.0000|3.2600|4.3700|0.0000|163.0000|0.0000|0.0000||20220901|
22002SN2||54840-1C000-DLZ|BIELETA HYUNDAI GETZ RH||11.0000|2.7100|3.6300|0.0000|29.8100|0.0000|0.0000||20220901|
22002SN2||54840-26100|BIELETA DELANTA H1 RH OJO REVISAR||30.0000|3.2900|4.4100|0.0000|98.7000|0.0000|0.0000||20220901|
22002SN2||27301-3E400-PMC|BOBINA SANTA FE 2 PINES PMC||30.0000|9.9000|13.2700|0.0000|297.0000|0.0000|0.0000||20220901|
22002SN2||25100-37202|BOMBA AGUA SPORTAGE 2.7||50.0000|18.1200|24.2800|0.0000|906.0000|0.0000|0.0000||20220901|
22002SN2||54813-FD000|BUJE BARRA ESTABILIZADORA KIA RIO||250.0000|0.2100|0.2800|0.0000|52.5000|0.0000|0.0000||20220901|
22002SN2||54584-17000|BUJE MESETA GRANDE ELANTRA XD||200.0000|1.9400|2.6000|0.0000|388.0000|0.0000|0.0000||20220901|
22002SN2||27460-39010|JGO. CABLE BUJIA SEDONA 3.5||10.0000|8.7000|11.6600|0.0000|87.0000|0.0000|0.0000||20220901|
22002SN2||23110-23780|CIGUENAL TUCSON||2.0000|102.1900|136.9300|0.0000|204.3800|0.0000|0.0000||20220901|
22002SN2||23124-26011|DAMPER GETZ||10.0000|14.0800|18.8700|0.0000|140.8000|0.0000|0.0000||20220901|
22002SN2||23124-2X010|DAMPER KIA RIO 1.5||50.0000|14.8800|19.9400|0.0000|744.0000|0.0000|0.0000||20220901|
22002SN2||22144-39001|ESTOPERA LEVA SPORTAGE 2.7 KOS||100.0000|0.5700|0.7600|0.0000|57.0000|0.0000|0.0000||20220901|
22002SN2||KK15127238|ESTOPERA RUEDA INTERNA KIA RIO||100.0000|0.5200|0.7000|0.0000|52.0000|0.0000|0.0000||20220901|
22002SN2||01358-27165|ESTOPERA YOKI TRANSMISION PREGIO||50.0000|0.6200|0.8300|0.0000|31.0000|0.0000|0.0000||20220901|
22002SN2||25215-4Z100|FAN CLUTCH PREGIO||2.0000|14.5500|19.5000|0.0000|29.1000|0.0000|0.0000||20220901|
22002SN2||0K74R-23-603|FILTRO AIRE KIA PREGIO 3.0||146.0000|2.9000|3.8900|0.0000|423.4000|0.0000|0.0000||20220901|
22002SN2||23040-3E001|JGO. ANILLO SPORTAGE 2.7 STD||30.0000|19.5700|26.2200|0.0000|587.1000|0.0000|0.0000||20220901|
22002SN2||23040-3E001-AZ|JGO. ANILLO SPORTAGE 2.7 STD||5.0000|12.3000|16.4800|0.0000|61.5000|0.0000|0.0000||20220901|
22002SN2||58305-1CA00|JGO. BANDA DE FRENO HYUNDAI GETZ||20.0000|8.8600|11.8700|0.0000|177.2000|0.0000|0.0000||20220901|
22002SN2||0K7Z1-11SA0-KRK|JGO. PISTON KIA PREGIO 3.0||4.0000|89.5600|120.0100|0.0000|358.2400|0.0000|0.0000||20220901|
22002SN2||006Y0-11-SJ0|JGO. SEPARADOR AXIAL PREGIO STD||200.0000|2.3600|3.1600|0.0000|472.0000|0.0000|0.0000||20220901|
22002SN2||HDK-073|KIT DE EMBRAGUE ELANTRA 2.0 VALEO||15.0000|55.3900|74.2200|0.0000|830.8500|0.0000|0.0000||20220901|
22002SN2||KIK-015|KIT DE EMBRAGUE KIA PREGIO 3.0||20.0000|49.6500|66.5300|0.0000|993.0000|0.0000|0.0000||20220901|
22002SN2||KIK-017|KIT DE EMBRAGUE KIA RIO 1.5 VALEO||10.0000|39.2000|52.5300|0.0000|392.0000|0.0000|0.0000||20220901|
22002SN2||KDX5032240B|ROTULA KIA RIO||50.0000|3.6700|4.9200|0.0000|183.5000|0.0000|0.0000||20220901|
22002SN2||42700-39055|SENSOR PARE NEUTRO TUCSON||1.0000|14.3400|19.2200|0.0000|14.3400|0.0000|0.0000||20220901|
22002SN2||0K50F-18840|SENSOR TEMPERATURA KIA RIO||100.0000|2.7900|3.7400|0.0000|279.0000|0.0000|0.0000||20220901|
22002SN2||0K72A-32240|TERMINAL KIA PREGIO 3.0||131.0000|3.7200|4.9800|0.0000|487.3200|0.0000|0.0000||20220901|
22002SN2||KKY01-32280|TERMINAL KIA RIO||50.0000|3.3700|4.5200|0.0000|168.5000|0.0000|0.0000||20220901|
22002SN2||35170-37100|TPS KIA SPORTAGE 2.7||100.0000|5.2400|7.0200|0.0000|524.0000|0.0000|0.0000||20220901|
22002SN2||22441-3E011|EMPACADURA TAPA VALVULA LH STA FE 2007/ OPTI 07||50.0000|1.0800|1.4500|0.0000|54.0000|0.0000|0.0000||20220901|
22002SN2||22311-37320|EMPACADURA CAMARA RH SPORTAGE 2.7||20.0000|3.5000|4.6900|0.0000|70.0000|0.0000|0.0000||20220901|
22002SN2||MB092-23067|ESTOPERA RUEDA EXTERNA KIA RIO||100.0000|0.4500|0.6000|0.0000|45.0000|0.0000|0.0000||20220901|
22002SN2||82610-2D000|MANILLA INT. LH ELANTRA XD||50.0000|1.4600|1.9600|0.0000|73.0000|0.0000|0.0000||20220901|
22002SN2||82620-2D000|MANILLA INT. RH ELANTRA XD||100.0000|1.4600|1.9600|0.0000|146.0000|0.0000|0.0000||20220901|
22002SN2||517502D003|MOZO DELANTERO ELANTRA XD||10.0000|8.2900|11.1100|0.0000|82.9000|0.0000|0.0000||20220901|
22002SN2||51716-FD000|PUNTA EJE RH RIO STYLUS||30.0000|19.9600|26.7500|0.0000|598.8000|0.0000|0.0000||20220901|
22002SN2||25460-26000|TUBO DE AGUA ELANTRA/GETZ||150.0000|2.6100|3.5000|0.0000|391.5000|0.0000|0.0000||20220901|
22002SN2||22311-3E100|EMPACADURA CAMARA LH SANTA FE GOLD/SPTG 2.7||50.0000|3.5000|4.6900|0.0000|175.0000|0.0000|0.0000||20220901|
02220721||21910-2D050-DHM|BASE MOTOR DEL. ELANTRA KP||150.0000|4.5000|6.0800|0.0000|675.0000|0.0000|0.0000||20220915|
02220721||21810-2D050-DHM|BASE MOTOR RH ELANTRA KP||200.0000|10.5000|14.1800|0.0000|2100.0000|0.0000|0.0000||20220915|
02220721||21930-2D100|BASE MOTOR TRASERA ELANTRA XD||200.0000|4.6000|6.2100|0.0000|920.0000|0.0000|0.0000||20220915|
02220721||21810-1C220-KP|BASE MOTOR RH GETZ||150.0000|13.5000|18.2300|0.0000|2025.0000|0.0000|0.0000||20220915|
02220721||21810-2E000|BASE RH TUCSON||150.0000|9.5500|12.8900|0.0000|1432.5000|0.0000|0.0000||20220915|
02220721||54830-2D000-DHM|BIELETA DELANTERA ELANTRA||300.0000|2.1500|2.9000|0.0000|645.0000|0.0000|0.0000||20220915|
02220721||54830-1F000-DHM|BIELETA DELANTERA TUCSON/SPORT||300.0000|2.2500|3.0400|0.0000|675.0000|0.0000|0.0000||20220915|
02220721||54830-1C000-DHM|BIELETA GETZ LH KP||250.0000|2.2500|3.0400|0.0000|562.5000|0.0000|0.0000||20220915|
02220721||54840-1C000-DHM|BIELETA GETZ RH KP||250.0000|2.2500|3.0400|0.0000|562.5000|0.0000|0.0000||20220915|
02220721||54830-07000-KP|BIELETA KIA PICANTO LH||200.0000|2.2500|3.0400|0.0000|450.0000|0.0000|0.0000||20220915|
02220721||54840-07000-KP|BIELETA KIA PICANTO RH||200.0000|2.2500|3.0400|0.0000|450.0000|0.0000|0.0000||20220915|
02220721||23510-4Z100-SE|BRAZO BIELA KIA PREGIO 3.0 SEONG||150.0000|11.5000|15.5300|0.0000|1725.0000|0.0000|0.0000||20220915|
02220721||24321-26060-OEM|CADENA LEVA GETZ SEONG||400.0000|2.1000|2.8400|0.0000|840.0000|0.0000|0.0000||20220915|
02220721||24321-23770-OEM|CADENA LEVA TUCSON SEONG||300.0000|2.4000|3.2400|0.0000|720.0000|0.0000|0.0000||20220915|
02220721||41421-28000-OEM|COLLARIN ACCENT/GETZ KP||200.0000|2.0300|2.7400|0.0000|406.0000|0.0000|0.0000||20220915|
02220721||0K2A116510-OEM|COLLARIN KIA RIO KP||300.0000|2.5000|3.3800|0.0000|750.0000|0.0000|0.0000||20220915|
02220721||4142139275-OEM2|||200.0000|2.5000|3.3800|0.0000|500.0000|0.0000|0.0000||20220915|
02220721||25380-1C360-A|ELECTROVENTILADOR GETZ 1.6||300.0000|17.5000|23.6300|0.0000|5250.0000|0.0000|0.0000||20220915|
02220721||25380-2E250|ELECTROVENTILADOR TUCSON||200.0000|25.8000|34.8300|0.0000|5160.0000|0.0000|0.0000||20220915|
02220721||23120-02570-K|ENGRANAJE CIGUENAL PICANTO||400.0000|2.0000|2.7000|0.0000|800.0000|0.0000|0.0000||20220915|
02220721||24431-26000|GUIA CADENA GETZ 1.6||1000.0000|1.5000|2.0300|0.0000|1500.0000|0.0000|0.0000||20220915|
02220721||0K79A-13341-SEO|MANGUERA PURIFICADOR KIA PREGIO SEONG||320.0000|5.5700|7.5200|0.0000|1782.4000|0.0000|0.0000||20220915|
02220721||51715-FD000-KP|PUNTA EJE LH RIO STYLUS KP||100.0000|15.5000|20.9300|0.0000|1550.0000|0.0000|0.0000||20220915|
02220721||51716-FD000-KP|PUNTA EJE RH RIO STYLUS KP||100.0000|15.5000|20.9300|0.0000|1550.0000|0.0000|0.0000||20220915|
02220721||35301-22032-OEM|REGULADOR GASOLINA ACCENT SEONG||300.0000|4.3000|5.8100|0.0000|1290.0000|0.0000|0.0000||20220915|
02220721||39180-22600|SENSOR POSICION CIGUENAL GETZ 1.6||300.0000|2.3000|3.1100|0.0000|690.0000|0.0000|0.0000||20220915|
02220721||39310-02200|SENSOR POSICION CIGUENAL KIA PICANTO||150.0000|4.1500|5.6000|0.0000|622.5000|0.0000|0.0000||20220915|
02220721||24410-23770-DHM|TENSOR CADENA TUCSON DHM||300.0000|6.0000|8.1000|0.0000|1800.0000|0.0000|0.0000||20220915|
02220721||25611-02502|TOMA AGUA CORTA PICANTO SIN SENSOR||400.0000|2.3000|3.1100|0.0000|920.0000|0.0000|0.0000||20220915|
02220721||25600-02566|TOMA AGUA LARGA PICANTO CON TERMOSTATO||300.0000|6.5000|8.7800|0.0000|1950.0000|0.0000|0.0000||20220915|
02220721||22410-26650|TAPA VALVULA HYUNDAI GETZ 1.6||100.0000|17.9000|24.1700|0.0000|1790.0000|0.0000|0.0000||20220915|
02220721||21830-1C370-KP|BASE CAJA LH GETZ KP||100.0000|10.5000|14.1800|0.0000|1050.0000|0.0000|0.0000||20220915|
02220721||0K60C-23570-SEO|FILTRO GASOIL KIA PREGIO 3.0 SEONG||400.0000|2.3000|3.1100|0.0000|920.0000|0.0000|0.0000||20220915|
02220721||31911-2D000|FILTRO GASOLINA ELANTRA XD||200.0000|2.5000|3.3800|0.0000|500.0000|0.0000|0.0000||20220915|
02220721||31112-1C000|FILTRO GASOLINA GETZ||200.0000|2.8000|3.7800|0.0000|560.0000|0.0000|0.0000||20220915|
02220721||31112-07000|FILTRO GASOLINA PICANTO||300.0000|3.1000|4.1900|0.0000|930.0000|0.0000|0.0000||20220915|
02220721||31911-2E000|FILTRO GASOLINA TUCSON||100.0000|3.1000|4.1900|0.0000|310.0000|0.0000|0.0000||20220915|
02220721||0VN01-13H50C-SE|INYECTOR KIA PREGIO 3.0 SEONG||150.0000|9.0000|12.1500|0.0000|1350.0000|0.0000|0.0000||20220915|
02220721||0K74R-23603-SEO|FILTRO DE AIRE KIA PREGIO 3.0||400.0000|3.3500|4.5200|0.0000|1340.0000|0.0000|0.0000||20220915|
02220721||25100-26902-SEO|BOMBA AGUA GETZ 1.6 SEONG||50.0000|6.3300|8.5500|0.0000|316.5000|0.0000|0.0000||20220915|
02220721||25100-02566-SEO|BOMBA AGUA KIA PICANTO SEONG||50.0000|6.3300|8.5500|0.0000|316.5000|0.0000|0.0000||20220915|
02220721||25100-2X200-SEO|BOMBA AGUA KIA RIO STYLUS SEONG||100.0000|8.8500|11.9500|0.0000|885.0000|0.0000|0.0000||20220915|
02220721||25100-37201-SEO|BOMBA AGUA KIA SPTGE 2.7/ STA FE 2000/2005||100.0000|11.3000|15.2600|0.0000|1130.0000|0.0000|0.0000||20220915|
02220721||25100-22032-SEO|BOMBA AGUA TUCSON SEONG||50.0000|6.8000|9.1800|0.0000|340.0000|0.0000|0.0000||20220915|
02220721||0K72B-13850E-SE|FILTRO GASOIL PREGIO C/TRAMPA BOMBIN SEONG||500.0000|7.7000|10.4000|0.0000|3850.0000|0.0000|0.0000||20220915|
02220721||0K7Z1-11SA0-SEO|JGO. PISTON KIA PREGIO 3.0 SEONG||106.0000|52.0000|70.2000|0.0000|5512.0000|0.0000|0.0000||20220915|
02220721||KKY01-32280-DHM|TERMINAL KIA RIO KP||250.0000|2.5000|3.3800|0.0000|625.0000|0.0000|0.0000||20220915|
02220721||56820-2E000-DHM|TERMINAL LH TUCSON/SPORT KP||200.0000|3.3000|4.4600|0.0000|660.0000|0.0000|0.0000||20220915|
02220721||56820-2E900-DHM|TERMINAL RH TUCSON/SPORTAG KP||200.0000|3.3000|4.4600|0.0000|660.0000|0.0000|0.0000||20220915|
02220721||21310-26650-DHM|BOMBA ACEITE GETZ 1.6 SEONG||100.0000|16.5000|22.2800|0.0000|1650.0000|0.0000|0.0000||20220915|
02220721||21310-02550-SEO|BOMBA ACEITE KIA PICANTO SEONG||100.0000|13.9500|18.8300|0.0000|1395.0000|0.0000|0.0000||20220915|
02220721||0K65A14100E-SEO|BOMBA ACEITE KIA PREGIO 3.0 SEONG||150.0000|21.0000|28.3500|0.0000|3150.0000|0.0000|0.0000||20220915|
02220721||0K30F-14100D|BOMBA ACEITE KIA RIO 1.5 SEONG||100.0000|14.8000|19.9800|0.0000|1480.0000|0.0000|0.0000||20220915|
02220721||21310-37100-SEO|BOMBA ACEITE KIA SPORTAGE 2.7 SEONG||50.0000|20.6000|27.8100|0.0000|1030.0000|0.0000|0.0000||20220915|
02220721||54503-22A00|MUNON ACCENT/GETZ/ELAN KP||400.0000|3.2000|4.3200|0.0000|1280.0000|0.0000|0.0000||20220915|
02220721||0K72A-34200A-SE|MESETA KIA PREGIO||250.0000|17.8000|24.0300|0.0000|4450.0000|0.0000|0.0000||20220915|
02220721||24521-22010-SEO|FLAUTA ADM ACCENT SEONG||200.0000|6.1000|8.2300|0.0000|1220.0000|0.0000|0.0000||20220915|
02220721||HDK-174-KP|KIT DE EMBRAGUE GETZ 1.6 KP||120.0000|25.5000|34.4300|0.0000|3060.0000|0.0000|0.0000||20220915|
02220721||KIK-017-KP|KIT EMBRAGUE KIA RIO 1.5 KP||130.0000|24.0000|32.4000|0.0000|3120.0000|0.0000|0.0000||20220915|
02220721||HDK-110-KP|KIT DE EMBRAGUE TUCSON KP||130.0000|36.5000|49.2800|0.0000|4745.0000|0.0000|0.0000||20220915|
22C001||57150-2E000|ENVASE RESERVORIO DIRECCION TUCSON||50.0000|4.9400|6.4200|0.0000|247.0000|0.0000|0.0000||20221103|
22C001||25100-2E020|BOMBA AGUA TUCSON 2015-18||10.0000|13.9900|18.1900|0.0000|139.9000|0.0000|0.0000||20221103|
22C001||22100-23780|CAMARA HYUNDAI TUCSON / SPTG 2.0||2.0000|155.5500|202.2200|0.0000|311.1000|0.0000|0.0000||20221103|
22C001||31380-3K100|REGULADOR GASOLINA KIA SONATA 3.3||2.0000|6.8300|8.8800|0.0000|13.6600|0.0000|0.0000||20221103|
22C001||25380-1F380|ELECTROVENTILADOR KIA SPORTAGE 2.7||10.0000|35.4700|46.1100|0.0000|354.7000|0.0000|0.0000||20221103|
22C001||31380-2E000|REGULADOR GASOLINA TUCSON||2.0000|8.8600|11.5200|0.0000|17.7200|0.0000|0.0000||20221103|
22C001||21910-2B500|BASE MOTOR DELT STA FE 2006-2009/VERACRUZ||30.0000|28.1400|36.5800|0.0000|844.2000|0.0000|0.0000||20221103|
22C001||21310-38062|BOMBA ACEITE HYUNDAI H1 2007||31.0000|51.1300|66.4700|0.0000|1585.0300|0.0000|0.0000||20221103|
22C001||41700-4A101|BOMBIN CLUTCH INF HYUNDAI H1 2007 KAO0501||60.0000|9.3200|12.1200|0.0000|559.2000|0.0000|0.0000||20221103|
22C001||23060-38540|JGO. CONCHA BIELA  STD H1 2007 CORREA||50.0000|3.1200|4.0600|0.0000|156.0000|0.0000|0.0000||20221103|
22C001||23060-2B913|JGO. CONCHA BIELA 0,25 CERATO 1,6||40.0000|3.1200|4.0600|0.0000|124.8000|0.0000|0.0000||20221103|
22C001||54530-4A000|MUNON INF HYUNDAI H1 2007||60.0000|7.6600|9.9600|0.0000|459.6000|0.0000|0.0000||20221103|
22C001||0K74P28700A|AMORTIGUADOR TRASERO KIA PREGIO||40.0000|15.2700|19.8500|0.0000|610.8000|0.0000|0.0000||20221103|
22C001||21930-07101-K|BASE CAJA HUESITO KIA PICANTO T/A||50.0000|6.7200|8.7400|0.0000|336.0000|0.0000|0.0000||20221103|
22C001||21830-2D000|BASE CAJA LH ELANTRA T/M||50.0000|10.0800|13.1000|0.0000|504.0000|0.0000|0.0000||20221103|
22C001||21930-1C130|BASE TRASERA CHUPETA GETZ T/M||100.0000|7.6000|9.8800|0.0000|760.0000|0.0000|0.0000||20221103|
22C001||54830-2D000-K|BIELETA DELANTERA ELANTRA XD||100.0000|2.6000|3.3800|0.0000|260.0000|0.0000|0.0000||20221103|
22C001||54830-2E000|BIELETA DELANTERA TUCSON KOREA||200.0000|2.9200|3.8000|0.0000|584.0000|0.0000|0.0000||20221103|
22C001||54830-1C000-DLZ|BIELETA HYUNDAI GETZ LH||50.0000|2.7100|3.5200|0.0000|135.5000|0.0000|0.0000||20221103|
22C001||54840-1C000-DLZ|BIELETA HYUNDAI GETZ RH||39.0000|2.7100|3.5200|0.0000|105.6900|0.0000|0.0000||20221103|
