numfac|cliente|nomcli|tipo|codven|emision|tot_fac|vence|numped
104476|00000864|SUPER REPUESTOS Y TALLERES OASIS, C.A.|FAC|06|2023-02-01 00:00:00|870.50|2023-03-03 00:00:00|
104477|00000463|FRANK CEDENO|FAC|00|2023-05-21 00:00:00|512.83|2023-06-20 00:00:00|
104478|00000351|AUTO PERIQUITOS Y REPUESTOS ELYZVAL, C.A|FAC|00|2023-01-05 00:00:00|533.60|2023-02-04 00:00:00|
104479|00000364|CARLOS BOLIVAR|FAC|0|2023-02-01 00:00:00|359.89|2023-03-03 00:00:00|
104480|00000149|RENNI ALEXANDER MOLINA SOSA|FAC|00|2023-06-01 00:00:00|630.03|2023-07-01 00:00:00|
104481|00000132|REPUESTOS KOREA PARTS, C.A|FAC|02|2023-09-24 00:00:00|308.94|2023-10-24 00:00:00|
104482|00000120|DIAFRE REPUESTOS KOREANOS, C.A.|FAC|12|2023-11-15 00:00:00|248.94|2023-12-15 00:00:00|
104483|00000772|YESSON ALBERTO GOMEZ ALVAREZ|FAC|0|2023-10-03 00:00:00|192.09|2023-11-02 00:00:00|
104484|00000035|ULSAN MOTOR'S, C.A.|FAC|25|2023-07-28 00:00:00|341.39|2023-08-27 00:00:00|
104485|00000618|REPUESTOS M&amp;C VALENCIA, C.A|FAC|02|2023-03-03 00:00:00|6684.91|2023-04-02 00:00:00|
104486|00000454|MULTI ACCESORIOS CESAR CARS C.A.|FAC|21|2023-09-03 00:00:00|36.28|2023-10-03 00:00:00|
104487|00000379|REPUESTOS PERROTE, C.A|FAC|00|2023-04-26 00:00:00|1355.37|2023-05-26 00:00:00|
104488|00000650|VINFLOKAR 153, C.A.|FAC|19|2023-08-17 00:00:00|272.11|2023-09-16 00:00:00|
104489|00000085|EL IMPERIO DE LOS REPUESTOS, C.A.|FAC|00|2023-07-05 00:00:00|175.50|2023-08-04 00:00:00|
104490|00000011|MEGA AUTOS LA PENINSULA,C.A|FAC|00|2023-11-18 00:00:00|396.38|2023-12-18 00:00:00|
104491|00000780|D.A.R. SUMINISTROS Y SERVICIOS C.A.|FAC|12|2023-12-29 00:00:00|1472.24|2024-01-28 00:00:00|
104492|00000440|SUSPENSIONES CALAIS C.A.|FAC|00|2023-04-28 00:00:00|296.95|2023-05-28 00:00:00|
104493|00000368|SU REPUESTO ASIATICO, C.A|FAC|02|2023-08-26 00:00:00|2252.60|2023-09-25 00:00:00|
104494|00000015|AUTO REPUESTOS F1, C.A|FAC|12|2023-09-23 00:00:00|272.84|2023-10-23 00:00:00|
104495|00000398|CLIENTE VARIOS|FAC|01|2023-12-21 00:00:00|562.47|2024-01-20 00:00:00|
104496|00000044|REPUESTOS Y CARROCERIAS GILMAR C.A.|FAC|02|2023-03-14 00:00:00|1875.11|2023-04-13 00:00:00|
104497|00000606|AUTO DELICIAS 2022, C.A.|FAC|04|2023-03-17 00:00:00|1439.38|2023-04-16 00:00:00|
104498|00000527|TODO CORREAS Y FILTROS LEONYCAR S, C.A|FAC|02|2023-12-08 00:00:00|487.00|2024-01-07 00:00:00|
104499|00000739|AUTO REPUESTOS COLINA &amp; L, C.A.|FAC|04|2023-02-16 00:00:00|518.22|2023-03-18 00:00:00|
104500|00000250|HIDRASERCA, C.A|FAC|01|2023-05-15 00:00:00|1545.84|2023-06-14 00:00:00|
104501|00000259|DISTRIBUIDORA KATANIAPO, C.A|FAC|00|2023-01-08 00:00:00|324.47|2023-02-07 00:00:00|
104502|00000774|JAIME CHERRABE|FAC|21|2023-03-16 00:00:00|183.20|2023-04-15 00:00:00|
104503|00000135|UNIVERSO CARS IMPORT, C.A.|FAC|00|2023-08-11 00:00:00|1224.66|2023-09-10 00:00:00|
104504|00000778|MERCADO LIBRE|FAC|36|2023-11-06 00:00:00|2477.40|2023-12-06 00:00:00|
104505|00000520|AUTO ACCESORIOS A.D.A CAR SHOP C.A. (AUTO ACCESORIOS A.D.A CAR SH|FAC|0|2023-05-22 00:00:00|1047.73|2023-06-21 00:00:00|
104506|00000363|REPUESTOS REYCAR SUR, C.A|FAC|04|2023-10-25 00:00:00|0.00|2023-11-24 00:00:00|
104507|00000380|MULTISERVICIOS Y SUMINISTROS GOAL, C.A|FAC|00|2023-08-28 00:00:00|974.27|2023-09-27 00:00:00|
104508|00000865|SEIKOU MOTORS, C.A.|FAC|02|2023-06-04 00:00:00|33.66|2023-07-04 00:00:00|
104509|00000552|MULTIREPUESTOS EL MESIAS, C.A (MULTIREPUESTOS EL MESIAS, C.A)|FAC|21|2023-06-17 00:00:00|105.80|2023-07-17 00:00:00|
104510|00000006|DISTRIBUIDORA VANGA,C.A|FAC|00|2023-08-24 00:00:00|1106.57|2023-09-23 00:00:00|
104511|00000562|JAPON PARTS DELICIAS, C.A (JAPON PARTS DELICIAS, C.A)|FAC|04|2023-06-06 00:00:00|809.15|2023-07-06 00:00:00|
104512|00000026|HONDA CARS, C.A.|FAC|04|2023-06-05 00:00:00|27.90|2023-07-05 00:00:00|
104513|00000898|SUPER REPUESTOS LA CALIFORNIA, C.A|FAC|06|2023-07-01 00:00:00|1341.76|2023-07-31 00:00:00|
104514|00000858|REPUESTOS ASIA 3000 JW, C.A|FAC|36|2023-06-22 00:00:00|350.50|2023-07-22 00:00:00|
104515|00000302|AUTOCAMBI C.A|FAC|00|2023-09-26 00:00:00|836.88|2023-10-26 00:00:00|
104516|00000451|AUTO REPUESTOS VENTUARI C.A.|FAC|00|2023-06-30 00:00:00|1528.34|2023-07-30 00:00:00|
104517|00000810|GARRI MOTORS,C.A|FAC|02|2023-09-01 00:00:00|399.63|2023-10-01 00:00:00|
104518|00000795|INVERSORA Y CONSTRUCTORA EL MANTECO, C.A. (INCOMACA)|FAC|33|2023-02-17 00:00:00|417.45|2023-03-19 00:00:00|
104519|00000060|REPUESTOS COVECA CA|FAC|01|2023-07-26 00:00:00|766.83|2023-08-25 00:00:00|
104520|00000542|ENRIQUE ROSARIO MARTINEZ CARABALLO(AUTOPERIQUITOS Y AUTOPARTES MARTINEZ C., F.P.|FAC|33|2023-03-04 00:00:00|2169.43|2023-04-03 00:00:00|
104521|00000893|INVERSIONES LUBRIBYAL C.A|FAC|12|2023-06-19 00:00:00|2024.37|2023-07-19 00:00:00|
104522|00000392|M.V.L POSTRES MAGICOS, C.A|FAC|00|2023-11-08 00:00:00|1296.53|2023-12-08 00:00:00|
104523|00000703|SERVIREPUESTOS CAGUA, C.A.|FAC|02|2023-01-13 00:00:00|748.53|2023-02-12 00:00:00|
104524|00000699|REDDY MOTOR S CA|FAC|21|2023-09-21 00:00:00|191.65|2023-10-21 00:00:00|
104525|00000318|MUNDO KOREA 1128 C.A|FAC|02|2023-11-30 00:00:00|1424.88|2023-12-30 00:00:00|
104526|00000736|AUTO PARTES R & L, C.A|FAC|04|2023-08-18 00:00:00|340.92|2023-09-17 00:00:00|
104527|00000213|JL CARS KOREA, C.A|FAC|01|2023-12-15 00:00:00|201.50|2024-01-14 00:00:00|
104528|00000733|SUPER REPUESTOS LA ESTRELLA, C.A.|FAC|06|2023-02-24 00:00:00|65.60|2023-03-26 00:00:00|
104529|00000254|REPUESTOS ROYAL CARS, C.A|FAC|04|2023-09-19 00:00:00|1140.59|2023-10-19 00:00:00|
104530|00000125|AMERICAN-ASIA AUTO PARTS, C.A|FAC|04|2023-05-22 00:00:00|990.77|2023-06-21 00:00:00|
104531|00000045|SUMY MOTOR'S, C.A.|FAC|00|2023-04-19 00:00:00|752.08|2023-05-19 00:00:00|
104532|00000611|HUGO GERMAN JEREZ PAREDES(INVERSIONES TODO PARA SU HYUNDAI)|FAC|30|2023-10-12 00:00:00|483.59|2023-11-11 00:00:00|
104533|00000821|ELOY JOSE GOMEZ TORRES (GOMEZ PART 2022)|FAC|08|2023-01-11 00:00:00|238.31|2023-02-10 00:00:00|
104534|00000822|REPRESENTACIONES F.J.M, C.A|FAC|07|2023-08-14 00:00:00|387.05|2023-09-13 00:00:00|
104535|00000273|SUSPENSIONES ACARIGUA C.A|FAC|00|2023-12-17 00:00:00|257.22|2024-01-16 00:00:00|
104536|00000852|AUTO REPUESTOS OKLAHOMA, C.A|FAC|19|2023-04-18 00:00:00|1591.80|2023-05-18 00:00:00|
104537|00000463|FRANK CEDENO|FAC|00|2023-12-12 00:00:00|1153.55|2024-01-11 00:00:00|
104538|00000323|JAPON PARTS DELICIAS, C.A|FAC|02|2023-11-26 00:00:00|76.86|2023-12-26 00:00:00|
104539|00000279|AUTO REPUESTOS CHUO, C.A|FAC|04|2023-06-13 00:00:00|539.99|2023-07-13 00:00:00|
104540|00000156|JORGE RICARDO RIERA ROJAS|FAC|01|2023-04-23 00:00:00|41.76|2023-05-23 00:00:00|
104541|00000147|JOSE GREGORIO ESPINOZA MONSALVE|FAC|00|2023-01-15 00:00:00|1232.35|2023-02-14 00:00:00|
104542|00000048|REPUESTOS EL MILENIUM C.A|FAC|01|2023-05-13 00:00:00|776.47|2023-06-12 00:00:00|
104543|00000859|INVERSIONES HOREB AUTO PARTES C. A.|FAC|12|2023-09-12 00:00:00|474.52|2023-10-12 00:00:00|
104544|00000534|ELECTRO REPUESTOS CARONI, C.A. (ELECTRO REPUESTOS CARONI, C.A.)|FAC|25|2023-08-05 00:00:00|2081.19|2023-09-04 00:00:00|
104545|00000427|CORPORACIONES DATAVING C.A (CORPORACIONES DATAVING C.A)|FAC|00|2023-01-07 00:00:00|605.86|2023-02-06 00:00:00|
104546|00000399|JOSE RONDON AUTOMOTRIZ, COMPANIA ANONIMA|FAC|04|2023-09-14 00:00:00|415.42|2023-10-14 00:00:00|
104547|00000073|INVERSIONES CENTESOL MOTORS, C.A|FAC|04|2023-09-28 00:00:00|256.87|2023-10-28 00:00:00|
104548|00000247|AUTO PREMIUM 2014, C.A|FAC|02|2023-03-30 00:00:00|246.71|2023-04-29 00:00:00|
104549|00000407|AUTOPARTES CASA MENDEZ C.A|FAC|00|2023-01-02 00:00:00|191.01|2023-02-01 00:00:00|
104550|00000255|NEVIPARTS, C.A|FAC|01|2023-09-04 00:00:00|189.39|2023-10-04 00:00:00|
104551|00000738|AUTOREPUESTOS Y LUBRICANTES EL INDIO C.A|FAC|35|2023-03-01 00:00:00|234.69|2023-03-31 00:00:00|
104552|00000805|CASTILLO REPUESTO FERRARI, F.P|FAC|12|2023-04-06 00:00:00|464.83|2023-05-06 00:00:00|
104553|00000823|SUPER REPUESTOS 1212, C.A.|FAC|06|2023-04-29 00:00:00|135.27|2023-05-29 00:00:00|
104554|00000762|MULTIREPUESTOS DAKAR DM, C.A.|FAC|19|2023-03-02 00:00:00|541.86|2023-04-01 00:00:00|
104555|00000351|AUTO PERIQUITOS Y REPUESTOS ELYZVAL, C.A|FAC|00|2023-02-03 00:00:00|261.16|2023-03-05 00:00:00|
104556|00000770|INVERSIONES RINCONCARS 24, C.A.|FAC|36|2023-12-21 00:00:00|804.97|2024-01-20 00:00:00|
104557|00000554|YANSA COREA, C.A (YANSA COREA, C.A)|FAC|02|2023-05-06 00:00:00|147.22|2023-06-05 00:00:00|
104558|00000337|MUNDO OFERTAS C.A|FAC|04|2023-12-14 00:00:00|1109.58|2024-01-13 00:00:00|
104559|00000438|AUTO REPUESTOS EL TIEMPO 8A C.A.|FAC|02|2023-09-01 00:00:00|129.43|2023-10-01 00:00:00|
104560|00000692|RESPUESTOS VALENCARS 2023, C.A|FAC|02|2023-12-24 00:00:00|1135.15|2024-01-23 00:00:00|
104561|00000629|REPUESTOS Y SERVICIOS MECANICOS LUCHO C.A.|FAC|04|2023-11-05 00:00:00|283.01|2023-12-05 00:00:00|
104562|00000280|ANKARA MOTORS GUATIRE, C.A|FAC|00|2023-01-01 00:00:00|1412.87|2023-01-31 00:00:00|
104563|00000723|AUTO REPUESTOS DELICIAS L&amp;A, C.A|FAC|04|2023-04-22 00:00:00|437.52|2023-05-22 00:00:00|
104564|00000219|INVERSIONES SUPER JUNIN 1212, C.A|FAC|06|2023-12-21 00:00:00|291.39|2024-01-20 00:00:00|
104565|00000455|AUTO PARTES HYUMI CA (AUTO PARTES HYUMI CA)|FAC|21|2023-01-10 00:00:00|1402.48|2023-02-09 00:00:00|
104566|00000215|AUTOPARTES EL VENEZOLANO, C.A|FAC|02|2023-02-01 00:00:00|191.65|2023-03-03 00:00:00|
104567|00000300|AUTO LANDIA, C.A|FAC|01|2023-09-07 00:00:00|289.28|2023-10-07 00:00:00|
104568|00000713|REPUESTOS MARCHAN, C.A|FAC|12|2023-12-24 00:00:00|299.33|2024-01-23 00:00:00|
104569|00000853|REPUESTOS Y ACCESORIOS LOS CHAMOS, C.A.|FAC|10|2023-07-29 00:00:00|1158.15|2023-08-28 00:00:00|
104570|00000711|REPUESTOS EMACARS, C.A|FAC|02|2023-08-29 00:00:00|42.29|2023-09-28 00:00:00|
104571|00000783|EL PUNTO DEL LUBRICANTE, C.A|FAC|01|2023-11-13 00:00:00|129.00|2023-12-13 00:00:00|
104572|00000309|REPUESTOS GUALID, C.A|FAC|25|2023-12-22 00:00:00|203.75|2024-01-21 00:00:00|
104573|00000466|AUTO REPUESTOS HYUNDAI, C.A (AUTO REPUESTOS HYUNDAI, C.A)|FAC|33|2023-02-25 00:00:00|178.13|2023-03-27 00:00:00|
104574|00000515|REPUESTOS DANCAR, C.A. (REPUESTOS DANCAR, C.A.)|FAC|33|2023-07-05 00:00:00|572.88|2023-08-04 00:00:00|
104575|00000067|REPUESTOS LOS REYES, C.A|FAC|25|2023-12-25 00:00:00|1070.26|2024-01-24 00:00:00|
104576|00000219|INVERSIONES SUPER JUNIN 1212, C.A|FAC|06|2023-02-15 00:00:00|457.20|2023-03-17 00:00:00|
104577|00000104|REPUESTOS Y ACCESORIOS LEON CARS, C.A|FAC|02|2023-05-18 00:00:00|638.00|2023-06-17 00:00:00|
104578|00000447|REPUESTOS JUAN PIEDRERO, C.A. (REPUESTOS JUAN PIEDRERO, C.A.)|FAC|21|2023-03-28 00:00:00|331.81|2023-04-27 00:00:00|
104579|00000404|REPUESTOS ZION 18, C.A (REPUESTOS ZION 18, C.A)|FAC|02|2023-03-28 00:00:00|27.40|2023-04-27 00:00:00|
104580|00000595|GEMINIS COROMOTO ZABALA CASTILLO|FAC|06|2023-01-10 00:00:00|127.90|2023-02-09 00:00:00|
104581|00000876|INYECTORES 911, C.A. (INYECTORES 911, C.A.)|FAC|33|2023-05-10 00:00:00|750.64|2023-06-09 00:00:00|
104582|00000853|REPUESTOS Y ACCESORIOS LOS CHAMOS, C.A.|FAC|10|2023-10-01 00:00:00|341.38|2023-10-31 00:00:00|
104583|00000772|YESSON ALBERTO GOMEZ ALVAREZ|FAC|0|2023-11-06 00:00:00|825.13|2023-12-06 00:00:00|
104584|00000693|DISTRIBUIDORA JCAR, C.A|FAC|12|2023-01-31 00:00:00|557.75|2023-03-02 00:00:00|
104585|00000199|HYUNCARS MOTORS, C.A|FAC|04|2023-01-04 00:00:00|995.28|2023-02-03 00:00:00|
104586|00000227|AUTO REPUESTOS ARGECA C.A|FAC|02|2023-09-20 00:00:00|741.01|2023-10-20 00:00:00|
104587|00000019|SUPER AUTO DELICIAS, C.A.|FAC|04|2023-04-17 00:00:00|590.06|2023-05-17 00:00:00|
104588|00000596|REPUESTOS SUPER SHAYA, C. A.|FAC|06|2023-06-30 00:00:00|60.70|2023-07-30 00:00:00|
104589|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)|FAC|12|2023-11-10 00:00:00|321.11|2023-12-10 00:00:00|
104590|00000619|REPUESTOS CORNELIO, C.A|FAC|05|2023-01-17 00:00:00|665.46|2023-02-16 00:00:00|
104591|00000394|REPUESTOS DIONN DIEGO C.A|FAC|12|2023-12-26 00:00:00|557.80|2024-01-25 00:00:00|
104592|00000281|MARA REPUESTOS, C.A|FAC|00|2023-01-28 00:00:00|1489.99|2023-02-27 00:00:00|
104593|00000676|AUTOREPUESTOS ASIATICOS MARACAIBO, C.A|FAC|04|2023-04-09 00:00:00|579.54|2023-05-09 00:00:00|
104594|00000464|DISRECAR, C.A. (DISRECAR, C.A.)|FAC|00|2023-07-29 00:00:00|118.68|2023-08-28 00:00:00|
104595|00000092|REPUESTOS EDGAR (RECA) C.A.|FAC|38|2023-01-12 00:00:00|887.48|2023-02-11 00:00:00|
104596|00000242|TU PUNTO KIA, C.A|FAC|00|2023-05-11 00:00:00|563.87|2023-06-10 00:00:00|
104597|00000567|JACQUELINE FLORES HERNANDEZ(FLORES TOYOKIA, F.P.)|FAC|01|2023-04-28 00:00:00|1142.41|2023-05-28 00:00:00|
104598|00000660|SUMINISTROS VENEBEARINGS, C.A.|FAC|19|2023-03-04 00:00:00|364.18|2023-04-03 00:00:00|
104599|00000531|REY DEL REPUESTOS 2038, C.A. (REY DEL REPUESTOS 2038, C.A.)|FAC|0|2023-07-07 00:00:00|1670.36|2023-08-06 00:00:00|
104600|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)|FAC|19|2023-04-22 00:00:00|404.66|2023-05-22 00:00:00|
104601|00000799|ANYI PAOLA TARAZONA RAMIREZ(TUTTO AUTOPARTES LA 16 DE ANYI PAOLA TARAZONA RAMIRE|FAC|12|2023-06-20 00:00:00|732.69|2023-07-20 00:00:00|
104602|00000425|KILOMETROS UNIVERSAL,C.A. (JOQA MOTOR`S, C.A)|FAC|00|2023-11-05 00:00:00|85.90|2023-12-05 00:00:00|
104603|00000259|DISTRIBUIDORA KATANIAPO, C.A|FAC|00|2023-09-05 00:00:00|310.87|2023-10-05 00:00:00|
104604|00000560|REPUESTOS SUPER PANTEON C.A|FAC|06|2023-08-07 00:00:00|303.31|2023-09-06 00:00:00|
104605|00000343|VIALCAR, C.A|FAC|00|2023-12-01 00:00:00|1140.05|2023-12-31 00:00:00|
104606|00000439|RELARCA DE LA 30, C.A. (RELARCA DE LA 30, C.A.)|FAC|01|2023-02-12 00:00:00|731.40|2023-03-14 00:00:00|
104607|00000543|MULTIREPUESTOS NEGRO PRIMERO C.A.|FAC|21|2023-04-27 00:00:00|233.42|2023-05-27 00:00:00|
104608|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)|FAC|06|2023-08-30 00:00:00|55.60|2023-09-29 00:00:00|
104609|00000822|REPRESENTACIONES F.J.M, C.A|FAC|07|2023-02-22 00:00:00|46.88|2023-03-24 00:00:00|
104610|00000136|REPUESTOS M & M EXPRESS, C.A.|FAC|04|2023-02-17 00:00:00|621.21|2023-03-19 00:00:00|
104611|00000039|MGA AUTOPARTES, C.A.|FAC|02|2023-04-28 00:00:00|12.37|2023-05-28 00:00:00|
104612|00000670|REPUESTOS Y ACCESORIOS EL AVILA 2014, C.A.|FAC|19|2023-04-27 00:00:00|124.20|2023-05-27 00:00:00|
104613|00000414|AUTOREPUESTOS CONTINENTAL,C.A.|FAC|02|2023-10-10 00:00:00|3166.92|2023-11-09 00:00:00|
104614|00000873|ABIB AUTOPARTS, C.A.|FAC|09|2023-09-06 00:00:00|3229.48|2023-10-06 00:00:00|
104615|00000784|OSUNAZ AC AUTOPART, C.A|FAC|12|2023-04-25 00:00:00|865.77|2023-05-25 00:00:00|
104616|00000324|MULTISERVICIOS ACUARIO, C.A|FAC|12|2023-12-16 00:00:00|535.96|2024-01-15 00:00:00|
104617|00000187|INVERSIONES CLAU,C.A|FAC|00|2023-06-14 00:00:00|1006.23|2023-07-14 00:00:00|
104618|00000454|MULTI ACCESORIOS CESAR CARS C.A.|FAC|21|2023-03-24 00:00:00|1491.00|2023-04-23 00:00:00|
104619|00000489|M &amp; C VALENCIA II, C.A. (M &amp; C VALENCIA II, C.A.)|FAC|02|2023-08-18 00:00:00|464.09|2023-09-17 00:00:00|
104620|00000085|EL IMPERIO DE LOS REPUESTOS, C.A.|FAC|00|2023-09-23 00:00:00|83.01|2023-10-23 00:00:00|
104621|00000745|SUMINISTROS ASTUME CA|FAC|12|2023-03-21 00:00:00|2034.58|2023-04-20 00:00:00|
104622|00000142|UBENCIO JOSE CUMARE RIGUAL|FAC|00|2023-03-04 00:00:00|92.61|2023-04-03 00:00:00|
104623|00000460|REPUESTOS CARONI C.A. (CARONICA) (REPUESTOS CARONI C.A (CARONICA)|FAC|12|2023-02-12 00:00:00|66.45|2023-03-14 00:00:00|
104624|00000848|REPUESTOS LA 12 MISUHOTO, C.A.|FAC|02|2023-11-12 00:00:00|1601.52|2023-12-12 00:00:00|
104625|00000265|AUTO PARTES CARABOBO, C.A|FAC|02|2023-01-08 00:00:00|472.90|2023-02-07 00:00:00|
104626|00000853|REPUESTOS Y ACCESORIOS LOS CHAMOS, C.A.|FAC|10|2023-07-24 00:00:00|55.35|2023-08-23 00:00:00|
104627|00000856|REPUESTOS ENDER A1, C.A.|FAC|33|2023-07-25 00:00:00|456.75|2023-08-24 00:00:00|
104628|00000802|AUTOREPUESTOS RICMAR 1965, C.A.|FAC|19|2023-07-11 00:00:00|274.80|2023-08-10 00:00:00|
104629|00000411|INVERSIONES C.R.T., C.A|FAC|02|2023-07-09 00:00:00|74.70|2023-08-08 00:00:00|
104630|00000216|SERVICIOS GENERALES LA PAZ, C.A|FAC|01|2023-04-28 00:00:00|1346.56|2023-05-28 00:00:00|
104631|00000718|DRYF DISTRIBUIDORA DE REPUESTOS Y FERRETERIA, C.A.|FAC|30|2023-04-23 00:00:00|588.82|2023-05-23 00:00:00|
104632|00000448|INVERSIONES 297, C.A. (INVERSIONES 297, C.A.)|FAC|21|2023-01-19 00:00:00|104.44|2023-02-18 00:00:00|
104633|00000862|FRANKLIN HERNANDEZ (MULTIREPUESTOS GALO HERNANDEZ F.P|FAC|12|2023-01-04 00:00:00|43.86|2023-02-03 00:00:00|
104634|00000044|REPUESTOS Y CARROCERIAS GILMAR C.A.|FAC|02|2023-11-11 00:00:00|98.37|2023-12-11 00:00:00|
104635|00000626|ELITE CAR,C.A|FAC|02|2023-01-08 00:00:00|4122.18|2023-02-07 00:00:00|
104636|00000185|FRENOS PARAGUACHI, C.A|FAC|05|2023-05-24 00:00:00|96.60|2023-06-23 00:00:00|
104637|00000675|AUTOCLINIC DE LUIS DANIEL NOVOA MELENDEZ, F.P.|FAC|21|2023-09-26 00:00:00|905.99|2023-10-26 00:00:00|
104638|00000666|AUTOREPUESTOS MIA CAR'S C.A (AUTOREPUESTOS MIA CAR'S C.A)|FAC|02|2023-11-12 00:00:00|749.20|2023-12-12 00:00:00|
104639|00000846|AUTO REPUESTOS ACARIGUA IMPORTS C.A|FAC|38|2023-08-06 00:00:00|189.10|2023-09-05 00:00:00|
104640|00000681|REPUESTOS LEON 2007 C.A.|FAC|0|2023-06-25 00:00:00|609.67|2023-07-25 00:00:00|
104641|00000530|JJMOTORS, C.A. (JJMOTORS, C.A.)|FAC|25|2023-10-23 00:00:00|775.94|2023-11-22 00:00:00|
104642|00000541|REPUESTOS GUAMACHITO, C.A. (REPUESTOS GUAMACHITO, C.A.)|FAC|21|2023-02-21 00:00:00|356.05|2023-03-23 00:00:00|
104643|00000318|MUNDO KOREA 1128 C.A|FAC|02|2023-05-05 00:00:00|134.04|2023-06-04 00:00:00|
104644|00000269|AUTOREPUESTOS MITSUNDAICA  C.A|FAC|04|2023-03-28 00:00:00|566.25|2023-04-27 00:00:00|
104645|00000237|CHEVRO PART'S SUR, C.A|FAC|04|2023-10-08 00:00:00|135.24|2023-11-07 00:00:00|
104646|00000242|TU PUNTO KIA, C.A|FAC|00|2023-06-24 00:00:00|118.68|2023-07-24 00:00:00|
104647|00000872|REPUESTOS AUTOMOTRICES TRANSMOTOR 2015, C.A. (REPUESTOS AUTOMOTRICES TRANSMOTOR|FAC|12|2023-10-30 00:00:00|209.21|2023-11-29 00:00:00|
104648|00000792|AUTO WORA SHOP�S, C.A.|FAC|34|2023-06-20 00:00:00|954.44|2023-07-20 00:00:00|
104649|00000660|SUMINISTROS VENEBEARINGS, C.A.|FAC|19|2023-08-02 00:00:00|1042.95|2023-09-01 00:00:00|
104650|00000872|REPUESTOS AUTOMOTRICES TRANSMOTOR 2015, C.A. (REPUESTOS AUTOMOTRICES TRANSMOTOR|FAC|12|2023-10-20 00:00:00|238.50|2023-11-19 00:00:00|
104651|00000207|AUTO REPUESTOS SANDRO, C.A|FAC|02|2023-04-01 00:00:00|2078.76|2023-05-01 00:00:00|
104652|00000379|REPUESTOS PERROTE, C.A|FAC|00|2023-09-25 00:00:00|78.72|2023-10-25 00:00:00|
104653|00000341|AUTO REPUESTOS MIMO MOTORS, C.A|FAC|05|2023-07-24 00:00:00|1702.38|2023-08-23 00:00:00|
104654|00000325|ANDERSON FIGUEREDO|FAC|01|2023-07-06 00:00:00|0.00|2023-08-05 00:00:00|
104655|00000768|AUTOPARTS ASIAMERICA C.A.|FAC|00|2023-07-14 00:00:00|1245.70|2023-08-13 00:00:00|
104656|00000017|SERVICIOS UNIVERSALES TU KIA, C.A.|FAC|00|2023-04-06 00:00:00|3100.06|2023-05-06 00:00:00|
104657|00000259|DISTRIBUIDORA KATANIAPO, C.A|FAC|00|2023-11-26 00:00:00|616.69|2023-12-26 00:00:00|
104658|00000067|REPUESTOS LOS REYES, C.A|FAC|25|2023-11-26 00:00:00|403.74|2023-12-26 00:00:00|
104659|00000647|PRUEBA JORGE|FAC|01|2023-04-06 00:00:00|357.08|2023-05-06 00:00:00|
104660|00000437|CORPORACION GT MOTORS, C.A (CORPORACION GT MOTORS, C.A)|FAC|04|2023-03-22 00:00:00|148.73|2023-04-21 00:00:00|
104661|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)|FAC|12|2023-02-03 00:00:00|186.95|2023-03-05 00:00:00|
104662|00000209|VICTOR'S C.A|FAC|02|2023-02-19 00:00:00|473.49|2023-03-21 00:00:00|
104663|00000735|AUTOPARTES URIEL, C.A|FAC|12|2023-03-31 00:00:00|140.38|2023-04-30 00:00:00|
104664|00000897|CORPORACION ARAUJO GODOY|FAC|17|2023-05-19 00:00:00|122.23|2023-06-18 00:00:00|
104665|00000538|DISTRIBUIDORA MARFIG,C.A (DISTRIBUIDORA MARFIG,C.A)|FAC|25|2023-02-06 00:00:00|141.68|2023-03-08 00:00:00|
104666|00000351|AUTO PERIQUITOS Y REPUESTOS ELYZVAL, C.A|FAC|00|2023-11-17 00:00:00|191.31|2023-12-17 00:00:00|
104667|00000278|AUTO REPUESTOS WS, C.A|FAC|04|2023-05-03 00:00:00|994.19|2023-06-02 00:00:00|
104668|00000251|AUTO REPUESTOS HOSPEDALES C.A|FAC|0|2023-05-23 00:00:00|115.04|2023-06-22 00:00:00|
104669|00000802|AUTOREPUESTOS RICMAR 1965, C.A.|FAC|19|2023-05-23 00:00:00|726.56|2023-06-22 00:00:00|
104670|00000097|MOTORS PARTS KM, C.A.|FAC|02|2023-08-02 00:00:00|368.00|2023-09-01 00:00:00|
104671|00000205|REPUESTOS PROVEPARTS, C.A|FAC|02|2023-03-16 00:00:00|123.20|2023-04-15 00:00:00|
104672|00000743|AGONO, CA.|FAC|34|2023-06-03 00:00:00|2749.74|2023-07-03 00:00:00|
104673|00000655|TAKUMA MOTORS, C.A|FAC|30|2023-07-24 00:00:00|1309.05|2023-08-23 00:00:00|
104674|00000249|C&A AUTOPARTS, C.A|FAC|04|2023-12-22 00:00:00|890.08|2024-01-21 00:00:00|
104675|00000720|AUTO REPUESTOS Y LUBRICANTES EDUARDO C A|FAC|33|2023-06-28 00:00:00|0.00|2023-07-28 00:00:00|
104676|00000888|CARROCERIA AUTOPARTES Y REPUESTOS CASTILLO C.A (CARROCERIA AUTOPARTES Y REPUESTO|FAC|04|2023-02-28 00:00:00|463.68|2023-03-30 00:00:00|
