numfac|cliente|nomcli|tipo|codven|emision|tot_fac|vence|numped
D0013795|00000193|EUROASIATICOS, C.A||30|20241028|47.3000|20241127|
NC000885|00000193|EUROASIATICOS, C.A||30|20241028|-30.1000|20241028|
D0013796|00000689|COMERCIALIZADORA ASIATICA, C.A.||04|20241028|185.9700|20241127|
D0013797|00000689|COMERCIALIZADORA ASIATICA, C.A.||04|20241028|96.6000|20241127|
D0013799|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20241028|365.7300|20241127|
D0013800|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20241028|64.8500|20241127|
D0013801|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20241028|13.9700|20241127|
D0013802|00000753|PEDRO CONTRERAS||19|20241028|85.8800|20241127|
D0013803|00000560|REPUESTOS SUPER PANTEON, C.A||06|20241028|20.1700|20241127|
D0013805|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20241028|266.8000|20241127|
D0013804|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20241028|1026.9000|20241127|
D0013806|00000774|JAIME CHERRABE||21|20241028|107.9400|20241112|
D0013807|00000560|REPUESTOS SUPER PANTEON, C.A||06|20241028|24.0200|20241127|
D0013808|00000753|PEDRO CONTRERAS||19|20241028|107.0100|20241127|
D0013809|00000498|AUTO PARTES SAHARI 2012, C.A (AUTO PARTES SAHARI 2012, C.A)||19|20241028|38.3000|20241127|
D0013810|00000720|AUTO REPUESTOS Y LUBRICANTES EDUARDO C A||33|20241028|303.3400|20241127|
D0013811|00000781|AUTOPARTES OVIEDO 16, C.A.||12|20241028|602.6400|20241127|
D0013798|00000403|G.C AUTOPARTES C.A||19|20241028|282.2700|20241127|
D0013813|00000727|AUTO PARTES EL MAESTRO, C.A.||35|20241028|20.0600|20241112|
D0013814|00000414|AUTOREPUESTOS CONTINENTAL,C.A.||02|20241028|322.6800|20241127|
D0013816|00000560|REPUESTOS SUPER PANTEON, C.A||06|20241028|10.5900|20241127|
D0013815|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20241028|170.8500|20241127|
NC000888|00000496|RIVERSA, C.A. (RIVERSA, COMPAÑIA ANONIMA)||04|20241028|-63.6600|20241028|
NC000890|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20241028|-45.6800|20241028|
NC000891|00000731|OMEGA CARS REPUESTOS Y SERVICIOS, C.A.||19|20241028|-71.9100|20241028|
D0013817|00000244|REPUESTOS SAFIURI C.A||19|20241028|154.4000|20241127|
D0013818|00000539|INVERSIONES MAGNUN XVI , C.A.  (INVERSIONES MAGNUN XVI , C.A. )||25|20241029|402.7000|20241128|
D0013819|00000060|REPUESTOS COVECA CA||01|20241029|33.1000|20241128|
D0013812|00000403|G.C AUTOPARTES C.A||19|20241028|26.2500|20241112|
D0013820|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20241029|41.5000|20241128|
D0013822|00000061|COVECA CABUDARE CA||30|20241029|71.5900|20241128|
D0013823|00000244|REPUESTOS SAFIURI C.A||19|20241029|120.6000|20241128|
D0013824|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20241029|41.8700|20241128|
D0013825|00000060|REPUESTOS COVECA CA||01|20241029|66.9200|20241128|
D0013826|00000498|AUTO PARTES SAHARI 2012, C.A (AUTO PARTES SAHARI 2012, C.A)||19|20241029|339.8200|20241128|
D0013827|00000498|AUTO PARTES SAHARI 2012, C.A (AUTO PARTES SAHARI 2012, C.A)||19|20241029|93.5000|20241128|
D0013828|00000403|G.C AUTOPARTES C.A||19|20241029|105.9000|20241128|
D0013829|00000673|GRUPO BETO, C.A||21|20241029|74.2200|20241128|
D0013830|00000673|GRUPO BETO, C.A||21|20241029|317.5200|20241128|
D0013831|00000710|VENEREPUESTOS YJJ, C.A.||19|20241029|147.0000|20241113|
D0013833|00000393|CARS PARTS SUR, C.A||04|20241029|357.4500|20241128|
D0013834|00000560|REPUESTOS SUPER PANTEON, C.A||06|20241029|15.8000|20241128|
D0013832|00000393|CARS PARTS SUR, C.A||04|20241029|173.2500|20241128|
D0013835|00000756|AUTOMOVILES CENTROMARCA, C.A||19|20241029|307.4200|20241128|
D0013836|00000355|AUTOPARTES DOCARS, C.A||01|20241029|865.0500|20241213|
D0013837|00000355|AUTOPARTES DOCARS, C.A||01|20241029|386.4000|20241213|
D0013838|00000355|AUTOPARTES DOCARS, C.A||01|20241029|587.2700|20241213|
D0013839|00000555|AUTO REPUESTOS MODICA, C.A (AUTO REPUESTOS MODICA, C.A)||02|20241029|241.5400|20241128|
D0013840|00000362|INVERSIONES VENEKIA, C.A||12|20241029|144.7400|20241128|
D0013842|00000498|AUTO PARTES SAHARI 2012, C.A (AUTO PARTES SAHARI 2012, C.A)||19|20241029|272.6700|20241128|
D0013843|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20241029|41.9000|20241128|
D0013841|00000614|REPRESENTACIONES PENOV, C.A.||19|20241029|14.4200|20241113|
D0013844|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20241029|78.5500|20241128|
D0013845|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20241030|19.5300|20241129|
D0013846|00000756|AUTOMOVILES CENTROMARCA, C.A||19|20241030|43.4400|20241114|
D0013847|00000060|REPUESTOS COVECA CA||01|20241030|57.3800|20241129|
D0013848|00000710|VENEREPUESTOS YJJ, C.A.||19|20241030|24.9000|20241129|
D0013850|00000785|CENTRO MARCAS OCCIDENTE, C.A.||12|20241030|42.0000|20241129|
D0013851|00000785|CENTRO MARCAS OCCIDENTE, C.A.||12|20241030|1250.1700|20241129|
D0013852|00000324|MULTISERVICIOS ACUARIO, C.A||12|20241030|648.2000|20241129|
D0013777|00000050|LA VICTORIA SERVI PARTS C.A||02|20241024|98.4000|20241123|
D0013853|00000050|LA VICTORIA SERVI PARTS C.A||02|20241030|34.1500|20241129|
D0013854|00000050|LA VICTORIA SERVI PARTS C.A||02|20241030|111.3000|20241129|
D0013855|00000060|REPUESTOS COVECA CA||01|20241030|3040.7000|20241214|
D0013856|00000758|REPUESTOS Y SERVICIOS JMCARS C.A.||12|20241030|467.9100|20241129|
D0013858|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20241030|341.2500|20241129|
D0013860|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20241030|57.9100|20241129|
D0013861|00000560|REPUESTOS SUPER PANTEON, C.A||06|20241030|42.3700|20241129|
D0013862|00000163|DEL.CAST IMPORT, C.A||12|20241030|169.3900|20241114|
D0013863|00000403|G.C AUTOPARTES C.A||19|20241030|103.7200|20241129|
D0013859|00000403|G.C AUTOPARTES C.A||19|20241030|221.6800|20241129|
D0013864|00000403|G.C AUTOPARTES C.A||19|20241030|147.3600|20241129|
D0013865|00000057|INVERSIONES PUNTO KAR, C.A.||19|20241030|106.2800|20241129|
D0013867|00000095|AUTO REPUESTOS PICHA, C.A.||34|20241031|2594.9500|20241215|
D0013868|00000095|AUTO REPUESTOS PICHA, C.A.||34|20241031|1662.5800|20241215|
D0013870|00000677|GRECAR REPUESTOS Y TORNILLOS (GRETORCA), C.A||30|20241031|444.1600|20241130|
D0013871|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20241031|31.9700|20241130|
D0013872|00000772|YESSON ALBERTO GOMEZ ALVAREZ||12|20241031|454.2400|20241115|
D0013866|00000095|AUTO REPUESTOS PICHA, C.A.||34|20241031|613.9500|20241215|
D0013869|00000095|AUTO REPUESTOS PICHA, C.A.||34|20241031|647.7800|20241215|
D0013873|00000710|VENEREPUESTOS YJJ, C.A.||19|20241031|72.9000|20241130|
D0013875|00000403|G.C AUTOPARTES C.A||19|20241031|139.5600|20241130|
D0013874|00000057|INVERSIONES PUNTO KAR, C.A.||19|20241031|36.8600|20241130|
D0013876|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20241031|199.4500|20241130|
D0012884|00000503|FELIPE ALEJANDRO MATHEUS MOLINA(TUTTO AUTOPARTS, F.P)||12|20240830|52.7700|20240929|
D0013877|00000362|INVERSIONES VENEKIA, C.A||12|20241031|367.5000|20241130|
D0013878|00000362|INVERSIONES VENEKIA, C.A||12|20241031|71.7000|20241130|
D0013880|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20241031|43.7900|20241130|
D0013881|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20241031|120.7500|20241130|
D0013882|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20241031|15.8700|20241130|
NC000893|00000707|AUTOPARTES KOREA JAPON C.A.||25|20241101|-25.7600|20241101|
D0013883|00000535|REPUESTOS PRO, C.A (REPUESTOS PRO, C.A)||33|20241101|699.0000|20241201|
D0013884|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20241101|130.1500|20241201|
D0013885|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20241101|58.8800|20241201|
D0013886|00000750|INVERSIONES SOLUTIONS KIMBO,C.A||19|20241101|147.8700|20241201|
D0013887|00000498|AUTO PARTES SAHARI 2012, C.A (AUTO PARTES SAHARI 2012, C.A)||19|20241101|133.6600|20241201|
D0013888|00000560|REPUESTOS SUPER PANTEON, C.A||06|20241101|16.3800|20241201|
D0013889|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20241101|27.9300|20241201|
D0013890|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20241101|71.3600|20241201|
D0013857|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20241030|271.7000|20241129|
D0013891|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20241101|52.5000|20241201|
D0013892|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20241101|196.0400|20241201|
D0013893|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20241101|147.0000|20241201|
D0013894|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20241101|155.3700|20241201|
D0013895|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20241101|280.5100|20241201|
D0013896|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20241101|22.2200|20241201|
D0013897|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20241101|11.9100|20241201|
D0013898|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20241104|54.7700|20241204|
D0013899|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20241104|19.2300|20241204|
D0013900|00000558|REPUESTOS LOS SAMANES 14, C.A. (REPUESTOS LOS SAMANES 14, C.A.)||19|20241104|355.3300|20241204|
D0013901|00000710|VENEREPUESTOS YJJ, C.A.||19|20241104|22.4800|20241204|
D0013902|00000560|REPUESTOS SUPER PANTEON, C.A||06|20241104|230.4500|20241204|
D0012863|00000503|FELIPE ALEJANDRO MATHEUS MOLINA(TUTTO AUTOPARTS, F.P)||12|20240829|605.9800|20240913|
D0012862|00000503|FELIPE ALEJANDRO MATHEUS MOLINA(TUTTO AUTOPARTS, F.P)||12|20240829|671.7700|20240913|
D0012861|00000503|FELIPE ALEJANDRO MATHEUS MOLINA(TUTTO AUTOPARTS, F.P)||12|20240829|771.4500|20240913|
D0012860|00000503|FELIPE ALEJANDRO MATHEUS MOLINA(TUTTO AUTOPARTS, F.P)||12|20240829|385.3700|20240913|
D0013903|00000429|STOCK CAR AUTO PARTS, C.A (STOCK CAR AUTO PARTS, C.A)||04|20241104|790.9000|20241204|
D0013905|00000750|INVERSIONES SOLUTIONS KIMBO,C.A||19|20241104|132.7600|20241204|
D0013906|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20241104|352.6800|20241204|
D0013907|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20241105|15.3700|20241205|
D0013908|00000733|SUPER REPUESTOS LA ESTRELLA, C.A.||06|20241105|45.3200|20241205|
D0012864|00000503|FELIPE ALEJANDRO MATHEUS MOLINA(TUTTO AUTOPARTS, F.P)||12|20240829|596.0600|20241029|
D0013909|00000060|REPUESTOS COVECA CA||01|20241105|169.9600|20241205|
D0013910|00000723|AUTO REPUESTOS DELICIAS L&amp;A, C.A||04|20241105|514.0900|20241205|
D0013911|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20241105|16.4700|20241205|
D0013912|00000560|REPUESTOS SUPER PANTEON, C.A||06|20241105|120.0400|20241205|
D0013904|00000429|STOCK CAR AUTO PARTS, C.A (STOCK CAR AUTO PARTS, C.A)||04|20241104|230.6500|20241204|
D0013913|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20241105|78.3600|20241205|
NC000892|00000354|EL GARAJE DE LOS REPUESTOS, C.A||12|20241031|-41.9000|20241031|
D0013914|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20241105|46.1700|20241205|
D0013915|00000750|INVERSIONES SOLUTIONS KIMBO,C.A||19|20241105|19.6400|20241205|
D0013916|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20241105|11.6700|20241205|
D0013917|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20241105|115.0500|20241205|
D0013918|00000535|REPUESTOS PRO, C.A (REPUESTOS PRO, C.A)||33|20241105|461.4500|20241205|
D0013919|00000000|***TICKET  ANULADO***||12|20241105|0.0000|20241205|
D0013920|00000560|REPUESTOS SUPER PANTEON, C.A||06|20241105|30.9500|20241205|
D0013923|00000057|INVERSIONES PUNTO KAR, C.A.||19|20241105|32.5000|20241205|
D0013921|00000785|CENTRO MARCAS OCCIDENTE, C.A.||12|20241105|1086.5000|20241205|
D0013924|00000362|INVERSIONES VENEKIA, C.A||12|20241105|297.0600|20241205|
D0013925|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20241105|11.4800|20241205|
D0013926|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20241105|34.4300|20241205|
D0013928|00000057|INVERSIONES PUNTO KAR, C.A.||19|20241106|18.2400|20241206|
D0013929|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20241106|93.2700|20241206|
D0013927|00000535|REPUESTOS PRO, C.A (REPUESTOS PRO, C.A)||33|20241106|11.7400|20241121|
NC000889|00000535|REPUESTOS PRO, C.A (REPUESTOS PRO, C.A)||33|20241028|-11.7400|20241028|
D0013930|00000000|***TICKET  ANULADO***||02|20241106|0.0000|20241206|
D0013932|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20241106|11.1900|20241206|
D0013933|00000614|REPRESENTACIONES PENOV, C.A.||19|20241106|13.3900|20241121|
D0013931|00000470|AUTOREPUESTOS D.F.I, C.A (AUTOREPUESTOS D.F.I, C.A)||02|20241106|303.2900|20241206|
D0013935|00000000|***TICKET  ANULADO***||12|20241106|0.0000|20241206|
D0013936|00000732|REPUESTOS DANG MOTOR, C.A||01|20241106|60.9200|20241206|
D0013937|00000403|G.C AUTOPARTES C.A||19|20241106|808.7600|20241206|
D0013938|00000650|VINFLOKAR 153, C.A.||19|20241106|69.9700|20241121|
D0013939|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20241106|65.2300|20241206|
D0013941|00000773|REPUESTOS R CASANOVA, C.A.||33|20241106|202.4100|20241206|
NC000895|00000536|REIKO IMPORT, C.A. (REIKO IMPORT, C.A.)||19|20241106|-310.5400|20241106|
NC000896|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20241106|-144.2900|20241106|
NC000897|00000758|REPUESTOS Y SERVICIOS JMCARS C.A.||12|20241106|-4.4500|20241106|
D0013879|00000781|AUTOPARTES OVIEDO 16, C.A.||12|20241031|86.3500|20241115|
NC000898|00000781|AUTOPARTES OVIEDO 16, C.A.||12|20241106|-86.3500|20241106|
D0013940|00000773|REPUESTOS R CASANOVA, C.A.||33|20241106|381.3400|20241206|
D0013943|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20241107|426.3900|20241207|
D0013944|00000316|ANKARA MOTORS CARACAS C.A||19|20241107|33.8400|20241207|
NC000874|00000051|REYREP, C.A.||19|20241023|-85.6800|20241023|
NC000899|00000051|REYREP, C.A.||19|20241107|-85.6800|20241107|
D0013945|00000606|AUTO DELICIAS 2022, C.A.||04|20241107|322.0600|20241207|
D0013946|00000403|G.C AUTOPARTES C.A||19|20241107|155.5700|20241207|
D0013947|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20241107|120.7600|20241207|
D0013948|00000498|AUTO PARTES SAHARI 2012, C.A (AUTO PARTES SAHARI 2012, C.A)||19|20241107|682.3800|20241207|
D0013934|00000660|SUMINISTROS VENEBEARINGS, C.A.||19|20241106|95.8800|20241206|
NC000900|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20241107|-25.6200|20241107|
D0013949|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20241107|237.7000|20241207|
D0013950|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20241107|124.9800|20241207|
D0013952|00000060|REPUESTOS COVECA CA||01|20241108|58.8600|20241208|
D0013382|00000139|IMPORTADORA RAYNE, C.A||02|20240930|611.2000|20241015|
D0013954|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20241108|13.1900|20241208|
D0013955|00000403|G.C AUTOPARTES C.A||19|20241108|184.5800|20241208|
D0013956|00000631|DORAUTO IMPORTS, C.A||02|20241108|394.9600|20241208|
D0013957|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20241108|119.0900|20241208|
D0013958|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20241108|42.2600|20241208|
D0013959|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20241108|40.9400|20241208|
D0013960|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20241108|24.2300|20241208|
D0013953|00000662|AUTOREPUESTOS CHEVY CENTER, C.A||02|20241108|319.6900|20241208|
D0013951|00000393|CARS PARTS SUR, C.A||04|20241108|605.0600|20241208|
D0013961|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20241108|71.0800|20241208|
NC000901|00000470|AUTOREPUESTOS D.F.I, C.A (AUTOREPUESTOS D.F.I, C.A)||02|20241108|-36.9600|20241108|
D0013962|00000753|PEDRO CONTRERAS||19|20241108|92.2400|20241208|
D0013963|00000000|***TICKET  ANULADO***||06|20241111|0.0000|20241211|
D0013117|00000095|AUTO REPUESTOS PICHA, C.A.||34|20240916|1460.1300|20241114|
D0013118|00000095|AUTO REPUESTOS PICHA, C.A.||34|20240916|941.6400|20241114|
D0013119|00000095|AUTO REPUESTOS PICHA, C.A.||34|20240916|1496.6900|20241114|
D0013120|00000095|AUTO REPUESTOS PICHA, C.A.||34|20240916|791.0600|20241114|
D0013964|00000000|***TICKET  ANULADO***||19|20241111|0.0000|20241211|
D0013965|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20241111|62.3600|20241211|
D0013966|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20241111|73.6300|20241211|
NC000886|00000360|INVERSIONES AUTOKAT 2016, C.A||01|20241028|-165.0200|20241028|
D0013967|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20241111|52.0400|20241211|
D0013968|00000753|PEDRO CONTRERAS||19|20241111|225.9000|20241211|
D0013969|00000756|AUTOMOVILES CENTROMARCA, C.A||19|20241111|300.5600|20241211|
D0013970|00000000|***TICKET  ANULADO***||19|20241111|0.0000|20241126|
D0013971|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20241111|74.8600|20241211|
D0013972|00000393|CARS PARTS SUR, C.A||04|20241111|51.0600|20241211|
D0013973|99999999|MARIA SOUSA||36|20241111|35.0000|20241111|
D0013974|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20241111|374.0800|20241211|
D0013975|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20241111|261.9200|20241211|
D0013976|00000720|AUTO REPUESTOS Y LUBRICANTES EDUARDO C A||33|20241112|352.7800|20241212|
D0013978|00000133|REPUESTOS CARVAL C.A||01|20241112|1935.7100|20241227|
D0013979|00000133|REPUESTOS CARVAL C.A||01|20241112|1268.7400|20241227|
D0013977|00000133|REPUESTOS CARVAL C.A||01|20241112|1704.8800|20241227|
D0013980|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20241112|53.9800|20241212|
D0013981|00000403|G.C AUTOPARTES C.A||19|20241112|357.5500|20241212|
D0013982|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20241112|43.7500|20241212|
D0013983|00000710|VENEREPUESTOS YJJ, C.A.||19|20241112|21.3000|20241212|
D0013984|00000779|COMERCIALIZADORA GARGOK, C.A.||12|20241112|491.3700|20241212|
NC000902|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20241112|-5.8000|20241112|
D0013986|00000560|REPUESTOS SUPER PANTEON, C.A||06|20241112|98.5300|20241212|
D0013987|00000785|CENTRO MARCAS OCCIDENTE, C.A.||12|20241112|474.4600|20241212|
D0013988|00000060|REPUESTOS COVECA CA||01|20241112|174.1500|20241212|
D0013989|00000403|G.C AUTOPARTES C.A||19|20241112|68.5600|20241212|
D0013990|00000244|REPUESTOS SAFIURI C.A||19|20241112|280.9500|20241212|
D0013991|00000672|REPUESTOS VW 2020, C.A||19|20241112|132.8600|20241212|
D0013994|00000560|REPUESTOS SUPER PANTEON, C.A||06|20241112|164.5900|20241212|
D0013992|00000727|AUTO PARTES EL MAESTRO, C.A.||35|20241112|635.1300|20241212|
D0013993|00000727|AUTO PARTES EL MAESTRO, C.A.||35|20241112|162.1000|20241212|
D0013995|00000782|MUZIOCARS, C.A.||19|20241112|553.9400|20241212|
D0013996|00000061|COVECA CABUDARE CA||30|20241112|135.5100|20241212|
D0013985|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20241112|417.6500|20241212|
D0013759|00000163|DEL.CAST IMPORT, C.A||12|20241023|512.5400|20241123|
D0013760|00000163|DEL.CAST IMPORT, C.A||12|20241023|77.9300|20241123|
D0013761|00000163|DEL.CAST IMPORT, C.A||12|20241023|99.7500|20241123|
D0013997|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20241113|90.3400|20241213|
D0013246|00000048|REPUESTOS EL MILENIUM C.A||34|20240924|997.0000|20241124|
D0013247|00000048|REPUESTOS EL MILENIUM C.A||34|20240924|1973.5600|20241124|
D0013248|00000048|REPUESTOS EL MILENIUM C.A||34|20240924|279.5400|20241124|
D0013998|00000244|REPUESTOS SAFIURI C.A||19|20241113|61.3000|20241213|
NC000903|00000244|REPUESTOS SAFIURI C.A||19|20241113|-68.2500|20241113|
D0014000|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20241113|36.0200|20241213|
D0014001|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20241113|95.0000|20241213|
D0014002|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20241113|94.9500|20241213|
D0014003|00000551|HYUNPARTS MOTORS, C.A. (HYUNPARTS MOTORS, C.A.)||04|20241113|349.8200|20241213|
D0014004|00000393|CARS PARTS SUR, C.A||04|20241113|620.1200|20241213|
D0014005|00000048|REPUESTOS EL MILENIUM C.A||34|20241113|1570.8000|20241213|
D0014006|00000048|REPUESTOS EL MILENIUM C.A||34|20241113|1036.1600|20241213|
D0014007|00000650|VINFLOKAR 153, C.A.||19|20241113|95.1100|20241128|
D0013999|00000555|AUTO REPUESTOS MODICA, C.A (AUTO REPUESTOS MODICA, C.A)||02|20241113|300.2600|20241213|
D0014008|00000470|AUTOREPUESTOS D.F.I, C.A (AUTOREPUESTOS D.F.I, C.A)||02|20241113|108.2100|20241128|
D0014009|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20241113|26.6000|20241213|
NC000894|00000470|AUTOREPUESTOS D.F.I, C.A (AUTOREPUESTOS D.F.I, C.A)||02|20241106|-108.2100|20241106|
D0014010|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20241113|98.9600|20241213|
D0014011|00000403|G.C AUTOPARTES C.A||19|20241113|119.2500|20241213|
D0014012|00000403|G.C AUTOPARTES C.A||19|20241113|75.4200|20241213|
D0014013|00000403|G.C AUTOPARTES C.A||19|20241113|113.8800|20241213|
D0014014|00000039|MGA AUTOPARTES, C.A.||02|20241113|545.6700|20241213|
D0014015|00000031|AUTO REPUESTOS Y PARTES MUNDIAL, C.A||02|20241114|359.2600|20241214|
NC000904|00000244|REPUESTOS SAFIURI C.A||19|20241114|-85.8000|20241114|
D0014016|00000060|REPUESTOS COVECA CA||01|20241114|75.0600|20241214|
D0014017|00000644|AUTOPARTES SJV,C.A||19|20241114|29.7100|20241129|
D0014019|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20241114|85.0700|20241214|
NC000905|00000355|AUTOPARTES DOCARS, C.A||01|20241114|-72.4500|20241114|
D0014020|00000633|REPUESTO EL FAMA, C.A.||25|20241114|27.5600|20241129|
NC000906|00000633|REPUESTO EL FAMA, C.A.||25|20241114|-27.5600|20241114|
D0014021|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20241114|90.9000|20241214|
D0013275|00000048|REPUESTOS EL MILENIUM C.A||34|20240925|1463.1800|20241124|
D0013276|00000048|REPUESTOS EL MILENIUM C.A||34|20240925|509.9600|20241124|
D0014022|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20241114|44.0800|20241214|
D0014023|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20241114|38.2500|20241214|
D0014024|00000403|G.C AUTOPARTES C.A||19|20241114|114.0900|20241214|
D0014025|00000731|OMEGA CARS REPUESTOS Y SERVICIOS, C.A.||19|20241114|673.6200|20241214|
D0014026|00000672|REPUESTOS VW 2020, C.A||19|20241114|75.3000|20241129|
D0014027|00000421|REPUESTOS PANA MIO, C.A. (REPUESTOS PANA MIO, C.A.)||21|20241114|1307.4400|20241214|
NC000887|00000461|COMERCIALIZADORA L &amp; G, C.A (COMERCIALIZADORA L &amp; G, C.A)||04|20241028|-122.0600|20241028|
D0014028|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20241114|100.2700|20241214|
D0014029|00000560|REPUESTOS SUPER PANTEON, C.A||06|20241114|11.0600|20241214|
D0013849|00000508|ROBERTO LOPEZ||04|20241030|149.3900|20241129|
D0014030|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20241114|88.2900|20241214|
NC000907|00000539|INVERSIONES MAGNUN XVI , C.A.  (INVERSIONES MAGNUN XVI , C.A. )||25|20241114|-8.7600|20241114|
D0014031|00000095|AUTO REPUESTOS PICHA, C.A.||34|20241114|105.6400|20241129|
NC000908|00000095|AUTO REPUESTOS PICHA, C.A.||34|20241114|-105.6400|20241114|
NC000909|00000414|AUTOREPUESTOS CONTINENTAL,C.A.||02|20241114|-75.0000|20241114|
D0014032|00000324|MULTISERVICIOS ACUARIO, C.A||12|20241114|283.7800|20241214|
D0014033|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20241114|251.0100|20241214|
D0014034|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20241114|346.9800|20241214|
D0014035|00000278|AUTO REPUESTOS WS, C.A||04|20241115|1463.4100|20241215|
D0014036|00000043|KIAUTO, C.A||01|20241115|225.9400|20241215|
D0014037|00000395|AUTOREPUESTOS MJ, AP COMPANIA ANONIMA||04|20241115|64.6400|20241215|
