numfac|cliente|nomcli|tipo|codven|emision|tot_fac|vence|numped
D0018001|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20250915|28.8200|20251015|
D0018003|00000563|AUTOREPUESTOS CHUCHI CARS1, C.A. (AUTOREPUESTOS CHUCHI CARS1, C.A.)||12|20250915|755.0000|20251015|
D0018002|00000563|AUTOREPUESTOS CHUCHI CARS1, C.A. (AUTOREPUESTOS CHUCHI CARS1, C.A.)||12|20250915|561.4200|20251015|
D0018004|00000833|REPUESTOS SUPER PANTEON, C.A||06|20250915|50.8700|20251015|
D0018005|00000361|AUTOPARTES LA ARBOLEDA, C.A||19|20250915|115.9200|20251015|
D0018006|00000733|SUPER REPUESTOS LA ESTRELLA, C.A.||06|20250915|93.1000|20251015|
D0018007|00000360|INVERSIONES AUTOKAT 2016, C.A||01|20250915|90.0000|20251015|
D0018008|00000360|INVERSIONES AUTOKAT 2016, C.A||01|20250915|852.8100|20251015|
D0018009|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20250915|20.1200|20251015|
D0018010|00000841|INVERSIONES PRO MOTOS JJ, C.A.||12|20250915|135.5100|20251015|
D0018011|00000498|AUTO PARTES SAHARI 2012, C.A (AUTO PARTES SAHARI 2012, C.A)||19|20250915|1220.7000|20251015|
D0018015|00000057|INVERSIONES PUNTO KAR, C.A.||19|20250916|72.9600|20251016|
D0018016|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250916|114.1000|20251016|
D0018018|00000057|INVERSIONES PUNTO KAR, C.A.||19|20250916|77.5100|20251016|
D0018017|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250916|53.0000|20251031|
D0018019|00000060|REPUESTOS COVECA CA||01|20250916|1331.6900|20251116|
D0018020|00000060|REPUESTOS COVECA CA||01|20250916|930.2800|20251116|
D0018022|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20250916|45.5200|20251016|
D0018023|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20250916|53.9800|20251016|
D0018025|00000095|AUTO REPUESTOS PICHA, C.A.||34|20250916|1033.0900|20251116|
D0018026|00000095|AUTO REPUESTOS PICHA, C.A.||34|20250916|796.6400|20251116|
D0018028|00000095|AUTO REPUESTOS PICHA, C.A.||34|20250916|1007.3100|20251116|
D0018029|00000838|REPUESTOS VIP 2025, C.A.||36|20250916|34.3900|20251001|
D0018030|00000750|INVERSIONES SOLUTIONS KIMBO,C.A||19|20250916|53.7000|20251016|
D0018021|00000060|REPUESTOS COVECA CA||01|20250916|156.0000|20251016|
D0018031|00000331|ASIATICOS PENINSULA, C.A||04|20250916|577.1700|20251016|
D0018032|00000733|SUPER REPUESTOS LA ESTRELLA, C.A.||06|20250916|48.9400|20251016|
D0018033|00000733|SUPER REPUESTOS LA ESTRELLA, C.A.||06|20250916|70.0000|20251016|
D0018034|00000498|AUTO PARTES SAHARI 2012, C.A (AUTO PARTES SAHARI 2012, C.A)||19|20250916|543.3400|20251016|
D0018024|00000095|AUTO REPUESTOS PICHA, C.A.||34|20250916|1698.8400|20251116|
D0018035|00000397|AUTO REPUESTOS DEL LAGO, C.A||04|20250916|224.3800|20251016|
D0018036|00000614|REPRESENTACIONES PENOV, C.A.||19|20250916|17.7400|20251001|
D0018038|00000836|REPUESTOS NOCHE & DIA 2010 C.A||12|20250916|207.0100|20251016|
D0018039|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250917|245.0200|20251017|
D0018040|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20250917|66.8400|20251017|
D0018041|00000841|INVERSIONES PRO MOTOS JJ, C.A.||12|20250917|29.0000|20251017|
D0018042|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20250917|132.6900|20251017|
D0018043|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20250917|32.9500|20251017|
D0018044|00000770|INVERSIONES RINCONCARS 24, C.A.||12|20250917|29.6800|20251017|
D0018045|00000793|AUTOPARTES DOCARS 909, C.A||06|20250917|50.3800|20251017|
D0018046|00000644|AUTOPARTES SJV,C.A||19|20250917|22.8800|20251017|
D0018047|00000100|EL REY DEL KIA 2013, C.A.||25|20250917|884.3900|20251017|
D0018048|00000057|INVERSIONES PUNTO KAR, C.A.||19|20250917|22.7200|20251017|
NC001140|00000100|EL REY DEL KIA 2013, C.A.||25|20250912|-45.6500|20250912|
D0018049|00000838|REPUESTOS VIP 2025, C.A.||36|20250917|47.4800|20251017|
D0018050|00000403|G.C AUTOPARTES C.A||19|20250917|49.9000|20251017|
D0018051|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250917|215.5600|20251017|
D0018052|00000733|SUPER REPUESTOS LA ESTRELLA, C.A.||06|20250917|70.0000|20251017|
D0018053|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20250918|127.6800|20251018|
D0018054|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20250918|84.4200|20251018|
D0018055|00000720|AUTO REPUESTOS Y LUBRICANTES EDUARDO C A||33|20250918|406.9800|20251018|
NC001113|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20250729|-54.7700|20250729|
D0018027|00000095|AUTO REPUESTOS PICHA, C.A.||34|20250916|1222.0400|20251116|
D0018056|00000753|PEDRO CONTRERAS||19|20250918|434.7600|20251018|
D0018057|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20250918|19.0000|20251018|
D0018058|00000560|REPUESTOS SUPER PANTEON C.A||06|20250918|18.8800|20251018|
D0018059|00000732|REPUESTOS DANG MOTOR, C.A||01|20250918|242.8400|20251018|
D0018060|00000414|AUTOREPUESTOS CONTINENTAL,C.A.||02|20250918|480.7000|20251018|
D0018061|00000414|AUTOREPUESTOS CONTINENTAL,C.A.||02|20250918|85.0000|20251018|
NC001142|00000362|INVERSIONES VENEKIA, C.A||12|20250918|-33.9600|20250918|
D0018062|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250918|76.6100|20251018|
D0018063|00000403|G.C AUTOPARTES C.A||19|20250919|50.0000|20251019|
D0018064|00000229|REPUESTOS ASIATICOS L&D C.A||04|20250919|523.1300|20251019|
D0018065|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20250919|106.6000|20251019|
D0018066|00000841|INVERSIONES PRO MOTOS JJ, C.A.||12|20250919|19.5000|20251019|
D0018067|00000787|GP REPUESTOS Y ACCESORIOS, C.A||25|20250919|556.2100|20251019|
D0018068|00000838|REPUESTOS VIP 2025, C.A.||36|20250919|61.7500|20251004|
D0018069|00000838|REPUESTOS VIP 2025, C.A.||36|20250919|40.9600|20251004|
NC001143|00000750|INVERSIONES SOLUTIONS KIMBO,C.A||19|20250919|-302.4900|20250919|
NC001144|00000841|INVERSIONES PRO MOTOS JJ, C.A.||12|20250919|-135.5100|20250919|
D0018070|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20250919|392.7000|20251019|
D0018071|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250919|349.8600|20251019|
D0018072|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20250922|93.8000|20251022|
D0018073|00000841|INVERSIONES PRO MOTOS JJ, C.A.||12|20250922|44.0300|20251022|
D0018074|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250922|142.3800|20251022|
D0018075|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20250922|149.3900|20251022|
D0018076|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20250922|39.9400|20251022|
D0018077|00000404|REPUESTOS ZION 18, C.A (REPUESTOS ZION 18, C.A)||02|20250922|308.7600|20251022|
D0018078|00000404|REPUESTOS ZION 18, C.A (REPUESTOS ZION 18, C.A)||02|20250922|12.0000|20251022|
D0018079|00000753|PEDRO CONTRERAS||19|20250922|95.0000|20251022|
D0018080|00000057|INVERSIONES PUNTO KAR, C.A.||19|20250922|25.3000|20251022|
D0018081|00000665|SERVICIOS Y REPUESTOS JUNIOR C.A.||08|20250922|305.1100|20251022|
D0018082|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250922|120.0000|20251022|
D0018083|00000544|REPUESTOS 3MLM, C.A. (REPUESTOS 3MLM, C.A)||19|20250922|110.1100|20251022|
D0018084|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20250922|624.4400|20251022|
D0018085|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20250922|171.5100|20251022|
D0018086|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20250922|14.8200|20251022|
D0018087|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20250922|80.0000|20251022|
D0018088|00000824|AUTO REPUESTOS JAPON C.A||12|20250922|36.5700|20251007|
D0018089|00000404|REPUESTOS ZION 18, C.A (REPUESTOS ZION 18, C.A)||02|20250922|23.9000|20251022|
D0018090|00000841|INVERSIONES PRO MOTOS JJ, C.A.||12|20250922|109.5100|20251022|
D0018091|00000403|G.C AUTOPARTES C.A||19|20250922|42.0000|20251022|
D0018092|00000753|PEDRO CONTRERAS||19|20250922|175.2800|20251022|
D0018093|00000498|AUTO PARTES SAHARI 2012, C.A (AUTO PARTES SAHARI 2012, C.A)||19|20250922|796.2800|20251022|
D0018094|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20250922|53.0000|20251022|
D0018095|00000689|COMERCIALIZADORA ASIATICA, C.A.||04|20250922|323.8200|20251022|
D0018096|00000689|COMERCIALIZADORA ASIATICA, C.A.||04|20250922|65.0000|20251022|
D0018097|00000535|REPUESTOS PRO, C.A (REPUESTOS PRO, C.A)||33|20250922|490.5600|20251022|
D0018098|00000498|AUTO PARTES SAHARI 2012, C.A (AUTO PARTES SAHARI 2012, C.A)||19|20250923|118.4000|20251023|
D0018099|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20250923|74.9800|20251023|
D0018100|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20250923|133.0400|20251023|
D0018101|00000470|AUTOREPUESTOS D.F.I, C.A (AUTOREPUESTOS D.F.I, C.A)||02|20250923|678.3700|20251023|
D0018102|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20250923|24.6800|20251023|
D0018103|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20250923|31.9200|20251023|
D0018104|00000682|DISTRIBUIDORA XIAMEN C.A.||02|20250923|110.0000|20251023|
D0018105|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20250923|260.9500|20251023|
D0018106|00000720|AUTO REPUESTOS Y LUBRICANTES EDUARDO C A||33|20250923|412.1100|20251023|
D0018107|00000159|MEGA REPUESTOS 8000, C.A||02|20250923|1253.3000|20251023|
D0018108|00000795|INVERSORA Y CONSTRUCTORA EL MANTECO, C.A. (INCOMACA)||33|20250923|343.7000|20251023|
D0018109|00000844|AUTOREPUESTOS & INVERSIONES LA 15, C.A||12|20250923|83.7400|20251008|
D0018110|00000403|G.C AUTOPARTES C.A||19|20250923|131.5400|20251023|
D0018111|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20250923|108.2800|20251023|
D0018112|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20250923|67.0900|20251023|
D0018113|00000060|REPUESTOS COVECA CA||01|20250924|189.0000|20251024|
D0018114|00000727|AUTO PARTES EL MAESTRO, C.A.||35|20250924|442.2400|20251024|
D0018115|00000421|REPUESTOS PANA MIO, C.A. (REPUESTOS PANA MIO, C.A.)||21|20250924|939.8100|20251024|
D0018116|00000421|REPUESTOS PANA MIO, C.A. (REPUESTOS PANA MIO, C.A.)||21|20250924|391.3300|20251024|
D0018012|00000278|AUTO REPUESTOS WS, C.A||04|20250916|1853.5100|20251016|
D0018014|00000278|AUTO REPUESTOS WS, C.A||04|20250916|375.0000|20251016|
D0018117|00000841|INVERSIONES PRO MOTOS JJ, C.A.||12|20250924|50.1800|20251024|
D0018118|00000436|AUTO REPUESTOS PATON MOTORS, C.A. (AUTO REPUESTOS PATON MOTORS, C||34|20250924|380.3100|20251024|
D0018013|00000278|AUTO REPUESTOS WS, C.A||04|20250916|740.2000|20251016|
D0018119|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20250924|37.3500|20251024|
D0018120|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20250924|132.0000|20251024|
D0018121|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20250924|6.7400|20251024|
D0018122|00000841|INVERSIONES PRO MOTOS JJ, C.A.||12|20250924|16.5000|20251024|
D0018123|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250924|161.8900|20251024|
D0018124|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20250924|75.9100|20251024|
D0018125|00000072|SURTIDORA DE REPUESTOS KOREANOS IV, C.A.||33|20250924|613.4600|20251024|
D0018126|00000072|SURTIDORA DE REPUESTOS KOREANOS IV, C.A.||33|20250924|55.0000|20251024|
D0018127|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20250924|158.2600|20251024|
D0018128|00000793|AUTOPARTES DOCARS 909, C.A||06|20250924|66.1700|20251024|
D0018129|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20250924|133.6900|20251024|
D0018130|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20250924|195.0000|20251024|
D0018131|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20250924|26.5800|20251024|
D0018132|00000268|AUTOPARTES DE LISLE, C.A||04|20250924|180.0000|20251024|
D0018133|00000268|AUTOPARTES DE LISLE, C.A||04|20250924|807.1600|20251024|
D0018135|00000268|AUTOPARTES DE LISLE, C.A||04|20250925|115.1500|20251025|
D0018136|00000841|INVERSIONES PRO MOTOS JJ, C.A.||12|20250925|38.0000|20251025|
D0018134|00000244|REPUESTOS SAFIURI C.A||19|20250925|888.0400|20251025|
D0018137|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20250925|22.3300|20251025|
D0018138|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20250925|113.9800|20251025|
D0018139|00000745|SUMINISTROS ASTUME CA||12|20250925|339.3400|20251025|
D0018140|00000403|G.C AUTOPARTES C.A||19|20250925|73.4400|20251025|
D0018141|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250925|120.8200|20251025|
D0018142|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20250925|93.3900|20251025|
D0018143|00000614|REPRESENTACIONES PENOV, C.A.||19|20250925|73.0900|20251010|
D0018144|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20250925|142.1300|20251025|
D0018145|00000838|REPUESTOS VIP 2025, C.A.||36|20250925|28.5000|20251010|
D0018146|00000838|REPUESTOS VIP 2025, C.A.||36|20250925|31.2000|20251010|
D0018147|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20250925|75.0700|20251025|
D0018148|00000498|AUTO PARTES SAHARI 2012, C.A (AUTO PARTES SAHARI 2012, C.A)||19|20250925|533.8400|20251025|
D0018150|99999999|JESUS CURVELO||36|20250926|40.0000|20250926|
D0018151|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20250926|42.7500|20251026|
D0018152|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20250926|210.0000|20251026|
D0018153|00000046|SURTIDORA DE RESPUESTOS KOREANOS,C.A.||02|20250926|130.2600|20251011|
D0018154|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20250926|31.1000|20251026|
D0018155|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20250926|7.4800|20251026|
D0018156|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20250926|92.1400|20251026|
D0018157|00000614|REPRESENTACIONES PENOV, C.A.||19|20250926|62.3100|20251026|
D0018158|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20250926|79.4300|20251026|
D0018037|00000836|REPUESTOS NOCHE & DIA 2010 C.A||12|20250916|367.7700|20251016|
NC001128|00000754|AUTOMASTER HM, C.A||02|20250902|-95.4500|20250902|
D0018159|00000838|REPUESTOS VIP 2025, C.A.||36|20250926|120.0000|20251011|
NC001139|00000754|AUTOMASTER HM, C.A||02|20250910|-152.0000|20250910|
D0018160|00000841|INVERSIONES PRO MOTOS JJ, C.A.||12|20250926|21.4300|20251026|
D0018161|00000838|REPUESTOS VIP 2025, C.A.||36|20250926|9.9000|20251026|
D0018149|00000763|KATHAL CARS, C.A (KATHAL CARS, C.A)||12|20250926|1182.2300|20251026|
D0018162|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250926|194.4300|20251026|
D0018164|00000836|REPUESTOS NOCHE & DIA 2010 C.A||12|20250929|95.1200|20251029|
D0018165|00000000|***TICKET  ANULADO***||06|20250929|0.0000|20251029|
D0018166|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20250929|6.5600|20251029|
D0018167|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20250929|35.9900|20251029|
D0018168|99999999|JESUS CARVELO||36|20250929|37.0000|20250929|
D0018169|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20250929|288.4800|20251029|
D0018170|00000753|PEDRO CONTRERAS||19|20250929|347.8300|20251029|
D0018171|00000838|REPUESTOS VIP 2025, C.A.||36|20250929|179.9100|20251029|
D0018163|00000845|ALFREDO JOSE PEÑA JORDAN (CORPORACIÓN DALGREY DE ALFREDO JOSÉ PEÑA JORDÁN)||34|20250929|405.8600|20251029|
D0017784|00000801|JESUS ALBERTO INFANTE LOPEZ||04|20250829|532.0100|20250928|
D0018172|00000403|G.C AUTOPARTES C.A||19|20250929|90.0000|20251029|
D0018173|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250929|180.0100|20251029|
D0018174|00000665|SERVICIOS Y REPUESTOS JUNIOR C.A.||08|20250929|179.0500|20251029|
D0018175|00000838|REPUESTOS VIP 2025, C.A.||36|20250929|33.5300|20251029|
D0018176|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20250929|95.7600|20251029|
D0018177|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20250929|67.3000|20251029|
D0018178|00000745|SUMINISTROS ASTUME CA||12|20250929|176.2200|20251029|
NC001145|00000753|PEDRO CONTRERAS||19|20250923|-140.2200|20250923|
D0018179|00000393|CARS PARTS SUR, C.A||04|20250929|741.6200|20251029|
D0018180|00000393|CARS PARTS SUR, C.A||04|20250929|356.3600|20251029|
D0018182|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20250929|21.8500|20251029|
D0018183|00000774|JAIME CHERRABE||21|20250929|358.4700|20251029|
D0018184|00000841|INVERSIONES PRO MOTOS JJ, C.A.||12|20250929|21.4500|20251029|
D0018185|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250929|195.4700|20251029|
D0018181|00000631|DORAUTO IMPORTS, C.A||02|20250929|701.8500|20251029|
D0018186|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20250930|64.4000|20251030|
D0018187|00000720|AUTO REPUESTOS Y LUBRICANTES EDUARDO C A||33|20250930|400.4800|20251030|
D0018188|00000819|ASIA MOTORS REPUESTOS Y ACCESORIOS C.A.||12|20250930|973.7800|20251030|
D0018189|00000844|AUTOREPUESTOS & INVERSIONES LA 15, C.A||12|20250930|108.8400|20251015|
D0018190|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20250930|719.7800|20251030|
D0018191|00000362|INVERSIONES VENEKIA, C.A||12|20250930|137.2400|20251015|
NC001146|00000535|REPUESTOS PRO, C.A (REPUESTOS PRO, C.A)||33|20250930|-18.4000|20250930|
D0018192|00000836|REPUESTOS NOCHE & DIA 2010 C.A||12|20250930|59.9000|20251030|
NC001147|00000800|REPUESTOS ANGOSTURA DIESEL MB, C.A.||33|20250930|-16.8000|20250930|
NC001148|00000503|FELIPE ALEJANDRO MATHEUS MOLINA(TUTTO AUTOPARTS, F.P)||12|20250930|-79.9000|20250930|
NC001149|00000682|DISTRIBUIDORA XIAMEN C.A.||02|20250930|-124.0000|20250930|
D0018195|00000785|CENTRO MARCAS OCCIDENTE, C.A.||12|20251001|220.0000|20251031|
D0018194|00000785|CENTRO MARCAS OCCIDENTE, C.A.||12|20251001|756.0800|20251031|
D0018193|00000836|REPUESTOS NOCHE & DIA 2010 C.A||12|20250930|143.7100|20251030|
D0018196|00000644|AUTOPARTES SJV,C.A||19|20251001|17.2500|20251031|
D0018197|00000697|AUTO REPUESTOS YANOHE 2022, C.A||12|20251001|199.3300|20251031|
D0018198|00000403|G.C AUTOPARTES C.A||19|20251001|88.3000|20251031|
D0018199|00000841|INVERSIONES PRO MOTOS JJ, C.A.||12|20251001|47.5800|20251031|
D0018200|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20251001|36.0000|20251031|
D0018201|00000403|G.C AUTOPARTES C.A||19|20251001|104.9200|20251031|
D0018202|00000841|INVERSIONES PRO MOTOS JJ, C.A.||12|20251001|36.0000|20251031|
D0018203|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20251001|109.5500|20251031|
D0018204|00000219|INVERSIONES SUPER JUNIN 1212, C.A||06|20251001|30.3200|20251031|
D0018205|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20251001|181.3000|20251031|
D0018206|00000793|AUTOPARTES DOCARS 909, C.A||06|20251001|129.6000|20251031|
D0018207|00000838|REPUESTOS VIP 2025, C.A.||36|20251001|24.2600|20251031|
D0018208|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20251001|120.7800|20251031|
D0018209|00000560|REPUESTOS SUPER PANTEON C.A||06|20251001|60.6500|20251031|
D0018210|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20251001|188.1400|20251031|
D0018211|00000730|INVERSIONES MODELO C.A.||25|20251001|1259.3500|20251031|
D0018212|00000730|INVERSIONES MODELO C.A.||25|20251001|92.0000|20251031|
D0018213|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20251002|19.7600|20251101|
D0018214|00000841|INVERSIONES PRO MOTOS JJ, C.A.||12|20251002|146.8600|20251101|
D0018215|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20251002|39.4600|20251101|
D0018216|00000838|REPUESTOS VIP 2025, C.A.||36|20251002|90.2400|20251101|
D0018218|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20251002|56.9100|20251101|
D0018219|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20251002|27.5600|20251101|
D0018220|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20251002|130.1500|20251101|
D0018217|00000061|COVECA CABUDARE CA||01|20251002|187.4300|20251101|
D0018221|00000731|OMEGA CARS REPUESTOS Y SERVICIOS, C.A.||19|20251002|37.5100|20251101|
D0018222|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20251002|17.5400|20251101|
D0018224|00000716|TABUA AUTO PARTES, C.A.||02|20251002|66.0000|20251101|
D0018223|00000716|TABUA AUTO PARTES, C.A.||02|20251002|975.2600|20251101|
D0018225|00000810|GARRI MOTORS,C.A||02|20251002|590.6000|20251101|
D0018226|00000662|AUTOREPUESTOS CHEVY CENTER, C.A||02|20251002|266.2900|20251101|
D0018229|00000561|AUTOPARTE MICHELENA 2021, C.A. (AUTOPARTE MICHELENA 2021, C.A.)||19|20251002|31.9200|20251101|
D0018230|00000362|INVERSIONES VENEKIA, C.A||12|20251002|174.0400|20251017|
D0018228|00000606|AUTO DELICIAS 2022, C.A.||04|20251002|563.9400|20251101|
D0018231|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20251002|397.8700|20251101|
D0018232|00000742|AUTOPARTES LA 13 ,C.A.||05|20251002|1216.4900|20251116|
D0018233|00000742|AUTOPARTES LA 13 ,C.A.||05|20251002|1458.0800|20251116|
D0018234|00000742|AUTOPARTES LA 13 ,C.A.||05|20251002|274.4600|20251116|
D0018227|00000606|AUTO DELICIAS 2022, C.A.||04|20251002|307.0000|20251101|
D0018235|00000500|REPUESTOS SUPER SHAI,C.A (REPUESTOS SUPER SHAI,C.A)||06|20251003|18.0100|20251102|
NC001150|00000606|AUTO DELICIAS 2022, C.A.||04|20251003|-75.0000|20251003|
NC001151|00000095|AUTO REPUESTOS PICHA, C.A.||34|20251003|-10.5900|20251003|
D0018236|00000785|CENTRO MARCAS OCCIDENTE, C.A.||12|20251003|85.0000|20251102|
D0018237|00000785|CENTRO MARCAS OCCIDENTE, C.A.||12|20251003|649.9200|20251102|
D0018238|00000268|AUTOPARTES DE LISLE, C.A||04|20251003|529.9000|20251102|
D0018239|00000673|GRUPO BETO, C.A||21|20251003|486.2100|20251102|
D0018240|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20251003|63.2900|20251102|
D0018241|00000614|REPRESENTACIONES PENOV, C.A.||19|20251003|18.9800|20251102|
D0018242|00000268|AUTOPARTES DE LISLE, C.A||04|20251003|34.1200|20251102|
D0018243|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20251006|288.7700|20251105|
D0018244|00000361|AUTOPARTES LA ARBOLEDA, C.A||19|20251006|161.0800|20251105|
D0018245|00000838|REPUESTOS VIP 2025, C.A.||36|20251006|135.4500|20251105|
D0018246|00000378|REPUESTOS SUPER VICTORIA, C.A||06|20251006|113.3700|20251105|
D0018247|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20251006|51.1200|20251105|
D0018248|00000841|INVERSIONES PRO MOTOS JJ, C.A.||12|20251006|183.9500|20251105|
D0018249|00000753|PEDRO CONTRERAS||19|20251006|42.0000|20251105|
D0018250|00000088|REPUESTOS ASIATICOS ACARIGUA, C.A.||01|20251006|220.0800|20251105|
D0018251|00000000|***TICKET  ANULADO***||06|20251006|0.0000|20251105|
D0018252|00000621|REPUESTOS SUPER CASANOVA. C.A||06|20251006|248.1900|20251105|
D0017892|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20250908|54.6500|20251007|
D0018253|00000498|AUTO PARTES SAHARI 2012, C.A (AUTO PARTES SAHARI 2012, C.A)||19|20251006|1250.8200|20251105|
D0018254|00000596|REPUESTOS SUPER SHAYA, C. A.||06|20251006|36.1000|20251105|
D0018255|00000823|SUPER REPUESTOS 1212, C.A.||06|20251006|51.3300|20251105|
D0018256|00000837|DISTRIBUIDORA DAE PARTS, C.A||12|20251006|175.7800|20251105|
D0018257|00000841|INVERSIONES PRO MOTOS JJ, C.A.||12|20251006|16.6300|20251105|
D0018258|00000796|EL REY DEL REPUESTO 2024, C.A. (CINE REPUESTOS 2024)||12|20251006|50.3400|20251105|
D0018259|00000415|DEYKORE, C.A. (DEYKORE .CA)||19|20251006|115.5600|20251105|
